"","ID","AIC","lnB0","E","B0"
"474","796",-4.8467104033892,-12.0323411940189,0.372290630417387,5.9486801055259e-06
"475","797",-1.69909472844387,-12.0696851622853,0.370967513241591,5.73062956075955e-06
"476","798",1.04600042633623,-11.9712638947645,0.282298011549817,6.3233343951535e-06
"477","799",-20.0294935709057,-15.1938971890135,0.410082631346289,2.51984769686464e-07
"478","800",-7.2340542651819,-15.0789946450094,0.541593952874686,2.82667470801672e-07
"479","801",-19.360825260471,-14.8280622440594,0.459056831690073,3.63290791791336e-07
"480","802",-25.0001368058118,-15.0128547754298,0.499449991538717,3.01995181369255e-07
"481","803",-23.6305081676816,-14.9148379745758,0.498053611047155,3.33095042566532e-07
"482","809",-18.71207380671,-11.5498178432793,0.209411600585338,9.63779853385309e-06
"483","810",-13.0402865234642,-11.2092108107317,0.212170623353902,1.35488239097811e-05
"484","811",-12.1356012194406,-11.0941943507162,0.183787536101705,1.52003158500978e-05
"485","812",-17.3275526867673,-11.0988549157408,0.188238449315915,1.51296386155392e-05
"486","813",-9.7262040173136,-11.0292914851788,0.159223775293201,1.62195786763447e-05
"487","821",8.38940208564591,-9.81107557849364,0.0801542294210589,5.48408294490172e-05
"488","823",-0.416969611896773,-10.0876963498071,0.0876513218551302,4.15881058017298e-05
"489","825",11.7770753749031,-10.1901036998787,0.0840200005586114,3.75399935028495e-05
"490","829",5.28532124961705,-9.66649328617481,0.14830594748117,6.33716925373351e-05
"491","830",-1.73247667349584,-9.59746756903246,0.148121032062508,6.79004722031722e-05
"492","831",0.385384057510286,-9.58177381163553,0.0481304099268944,6.89744913957715e-05
"493","832",4.16233038572497,-9.71554315704721,0.223461782575397,6.03383205913838e-05
"494","833",11.7190680807848,-10.0661813507137,0.161691679710949,4.24925687308768e-05
"495","838",14.5535525187536,-12.0458571945597,0.326065846709193,5.86881866143214e-06
"496","839",4.87939121040486,-13.3962299653146,0.679686484507116,1.52086703903742e-06
"497","840",1.99285084779093,-12.8007409043087,0.403079167791269,2.75872786130413e-06
"498","841",10.3353019869068,-11.9333760815449,0.214205044614237,6.56750810326141e-06
"499","843",8.65403671426531,-5.06553261229732,0.240089649046485,0.00631054893160645
"500","844",17.1446878378508,-5.53867083015632,0.269226344313012,0.00393174932938946
"501","845",38.6270208798604,-5.60418976703516,0.389007970875886,0.00368240294012539
"502","846",41.197708527947,-5.16857084961682,0.603920645138285,0.00569269873097531
"503","847",40.1396539670597,-8.21130179906103,0.803221380658117,0.000271566965459348
"504","848",23.051136035471,-9.75453413776659,0.789318372692572,5.80309460124905e-05
"505","849",10.8317724147135,-10.1617449369411,0.745941252236096,3.86198201865799e-05
"506","850",-17.9642271809225,-6.37141375120184,0.370907263492058,0.00170974036863647
"507","851",12.730890787504,-10.2140519109208,0.986825077713238,3.66516573032229e-05
"508","876",-13.994507856866,-13.3536551020436,0.54057006558975,1.58701589289491e-06
"509","877",-12.4893314764481,-13.3860736793107,0.448020293197502,1.53639210471259e-06
"510","878",-12.1616438890139,-13.1247913011842,0.418598632202783,1.99515004248627e-06
"511","879",-16.7827006854832,-13.010613107139,0.511281593337374,2.23646713920055e-06
