,OriginalID,rmax,topt,ctmin,ctmax,e,eh,q10,thermal_safety_margin,thermal_tolerance,breadth,skewness
294,322,5.88E-06,16.954993,11.647993,36.443993,0.263372593,0.156521343,1.445819803,19.489,24.796,16.783,0.10685125
295,323,6.22E-06,28.314613,-2.978387,74.949613,0.286892727,0.158913989,1.462124082,46.635,77.928,15.16,0.127978738
296,324,3.66E-05,45.155217,5.120217,76.788217,0.413992973,0.262390526,1.673852144,31.633,71.668,15.997,0.151602448
297,325,1.94E-05,29.422542,2.783542,50.134542,0.093265203,0.568246913,1.135009212,20.712,47.351,24.137,-0.47498171
298,326,2.41E-05,22.3283613,-2.6166387,61.6163613,0.370121418,0.148710766,1.684033552,39.288,64.233,14.594,0.221410653
299,327,1.73E-05,21.240876,2.147876,60.602876,0.248898404,0.148751754,1.419325444,39.362,58.455,21.507,0.100146649
300,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,331,3.91E-05,27.159501,1.777501,Inf,0.369797362,NA,1.661414704,Inf,Inf,15.567,NA
304,332,4.69E-05,25.7040724,-5.4479276,80.9150724,0.364233651,NA,1.656205864,55.211,86.363,17.096,NA
305,333,3.13E-05,22.598279,-5.476721,60.226279,0.307338813,0.177185457,1.545518764,37.628,65.703,19.862,0.130153356
306,334,5.69E-05,25.01607,-3.31993,75.82407,0.364154921,NA,1.651024798,50.808,79.144,16.035,NA
307,335,3.76E-05,21.6925893,0.4995893,66.2675893,0.31161214,0.087898736,1.5512106,44.575,65.768,20.121,0.223713405
308,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,337,4.30E-05,27.79374,-7.15826,Inf,0.280995099,NA,1.46993672,Inf,Inf,16.488,NA
310,338,1.97E-06,25.580098,15.046098,42.891098,0.843376517,1.423991659,3.115548369,17.311,27.845,14.779,-0.580615142
311,339,2.44E-06,32.70415,14.60715,35.61815,0.721462763,1.125741949,2.601567245,2.914,21.011,6.864,-0.404279185
312,340,0.985910952,32.730827,-7.346173,74.953827,0.480573096,0.351612995,1.908680231,42.223,82.3,15.525,0.128960101
313,341,0.955350873,32.06349,1.45849,57.53349,0.618437092,0.621099092,2.25076507,25.47,56.075,10.583,-0.002662
314,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,347,102.1279274,24.359694,0.951694,45.877694,0.588352931,0.676023118,NA,21.518,44.926,16.773,-0.087670187
320,348,100.4768108,33.9799,2.4599,48.5609,0.524711722,0.984790253,NA,14.581,46.101,13.658,-0.460078531
321,349,99.0053005,33.498389,2.152389,48.915389,0.609794556,1.059441845,NA,15.417,46.763,11.859,-0.44964729
322,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,351,4.31E-05,21.296,-1.756,38.792,0.528148718,NA,2.086679614,17.496,40.548,13.311,NA
324,352,4.36E-05,25.407,0.393,32.342,0.149699074,NA,1.225560549,6.935,31.949,14.492,NA
325,353,2.06E-05,18.057,-6.801,53.192,NA,0.230698121,NA,35.135,59.993,12.659,NA
326,354,4.67E-05,25.727,-20.275,33.721,0.224468911,NA,1.357951663,7.994,53.996,13.179,NA
327,355,1.53E-05,15.079,3.721,Inf,NA,0.297254479,NA,Inf,Inf,13.406,NA
328,356,2.27E-05,15.541,7.484,38.796,NA,0.170185297,NA,23.255,31.312,14.971,NA
329,357,1.99E-05,13.844,8.807,50.756,NA,0.09535728,NA,36.912,41.949,10.181,NA
330,358,1.95E-05,16.837,5.632,41.479,NA,0.310767003,NA,24.642,35.847,13.677,NA
331,359,3.70E-05,22.491,5.033,32.805,0.200608245,NA,1.322934128,10.314,27.772,16.127,NA
332,360,1.29E-05,30,3.817,Inf,-0.039878936,NA,0.944424022,Inf,Inf,17.444,NA
333,361,0.000132159,24.604,0.525,32.969,0.470705225,NA,1.92525438,8.365,32.444,14.36,NA
334,362,4.90E-05,16.811,7.771,36.327,NA,0.104269123,NA,19.516,28.556,15.619,NA
335,363,0.278453722,32.4722205,6.0742205,39.8192205,0.38888242,NA,1.679651451,7.347,33.745,18.316,NA
336,364,0.318426288,32.6831673,-13.5988327,36.1651673,0.447697689,NA,1.83288706,3.482,49.764,5.874,NA
337,365,5.17E-07,16.811,13.909,42.092,NA,0.72830987,NA,25.281,28.183,7.849,NA
338,366,5.80E-07,23.782,7.686,44.13,-0.003011924,0.573583925,0.995253458,20.348,36.444,12.801,-0.576595849
339,367,1.32E-05,31.711,-3.386,37.398,0.519176521,NA,1.982293631,5.687,40.784,11.271,NA
340,368,8.90E-06,26.638664,8.668664,37.498664,0.204373288,NA,1.31346825,10.86,28.83,14.166,NA
341,369,3.54E-06,28.18,10.664,37.755,0.164183672,NA,1.249565834,9.575,27.091,15.357,NA
342,370,2.99E-06,25.207664,13.677664,Inf,0.40509344,NA,1.716316798,Inf,Inf,14.33,NA
343,371,6.06E-06,29.583664,22.537664,37.511664,0.786922709,NA,2.871400324,7.928,14.974,8.162,NA
344,372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,373,0.014171513,49.932813,9.097813,61.552813,0.432662533,2.875134155,1.673452367,11.62,52.455,10.491,-2.442471622
346,374,0.036828647,47.954272,-7.014728,59.749272,0.380404271,2.684860933,1.593519972,11.795,66.764,10.946,-2.304456663
347,375,0.024700619,46.429899,21.563899,66.660899,NA,1.079291471,NA,20.231,45.097,11.466,NA
348,376,0.05651883,47.747351,26.545351,56.398351,0.456625172,5.58495131,1.730818823,8.651,29.853,10.464,-5.128326138
349,377,9.17E-07,22.5059873,-7.1240127,26.3009873,0.227276931,NA,1.377172127,3.795,33.425,15.578,NA
350,378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,379,1.92E-06,18.3392702,-5.5097298,22.0922702,0.660400585,-4.225442392,2.595172917,3.753,27.602,5.178,4.885842977
352,380,2.93E-07,25.6955597,9.1665597,48.9495597,0.573897718,NA,2.193965184,23.254,39.783,9.694,NA
353,381,7.39E-07,22.4623521,-6.5936479,26.0873521,0.314922911,NA,1.561145746,3.625,32.681,14.809,NA
354,382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,385,5.87E-05,30.5042664,-12.7207336,85.1872664,0.265229343,NA,1.439936914,54.683,97.908,21.188,NA
358,386,2.52E-05,21.6324564,-2.7495436,51.7764564,0.044137227,0.337859905,1.065328516,30.144,54.526,24.846,-0.293722677
359,387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,388,3.51E-05,29.974025,-16.146975,79.433025,0.146019911,NA,1.222782632,49.459,95.58,22.26,NA
361,389,1.91E-05,14.6343107,2.8393107,46.5593107,NA,0.27017537,NA,31.925,43.72,24.755,NA
362,390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,391,3.89E-05,32.717968,-26.667032,56.924968,0.222091179,NA,1.357625339,24.207,83.592,16.809,NA
364,392,1.93E-05,36.3930895,-9.2429105,40.8720895,0.073617795,NA,1.1049808,4.479,50.115,25.225,NA
365,393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,394,2.66E-05,30.0214864,-11.6985136,82.6634864,0.23316076,NA,1.377876765,52.642,94.362,21.886,NA
367,395,1.41E-05,23.589724,-0.834276,46.422724,0.082343605,0.42099917,1.123537125,22.833,47.257,25.379,-0.338655565
368,396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,397,5.19E-05,38.177369,-20.196631,43.750369,0.203660349,NA,1.312977294,5.573,63.947,16.667,NA
370,398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,400,5.40E-05,37.459212,-20.536788,44.074212,0.190455555,NA,1.290045956,6.615,64.611,17.991,NA
373,401,2.43E-05,13.609212,5.200212,37.988212,NA,0.79019244,NA,24.379,32.788,26.523,NA
374,402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,403,4.26E-05,37.1831377,-12.4168623,44.2781377,0.206236546,NA,1.31652958,7.095,56.695,20.047,NA
376,404,1.62E-05,34.1737984,0.5197984,40.8817984,0.013966542,NA,1.01834605,6.708,40.362,28.894,NA
377,405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,406,4.34E-05,35.725754,-5.215246,45.561754,0.232334279,NA,1.36327479,9.836,50.777,18.667,NA
379,407,2.28E-05,36.9043793,-13.5226207,41.0703793,0.148409515,NA,1.219855284,4.166,54.593,23.708,NA
380,408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381,409,0.000143401,32.17156,-12.35744,42.96856,0.115878115,1.242632696,1.173932073,10.797,55.326,23.133,-1.126754581
382,410,9.58E-05,32.7143284,-5.5186716,40.2193284,0.033902552,2.579558828,1.049233714,7.505,45.738,25.492,-2.545656276
383,411,5.41E-05,36.3792274,5.4042274,61.7782274,0.272271067,NA,1.435890182,25.399,56.374,18.046,NA
384,412,7.27E-05,37.015655,-15.996345,40.968655,0.143937612,NA,1.213554458,3.953,56.965,22.283,NA
385,413,3.99E-05,30.465879,-0.488121,36.576879,0.025564024,NA,1.036218451,6.111,37.065,25.844,NA
386,414,3.28E-05,34.2591,5.4001,52.7301,0.38009702,NA,1.656081473,18.471,47.33,12.947,NA
387,415,5.98E-05,36.828331,-25.687669,42.351331,0.203016685,NA,1.312594145,5.523,68.039,14.546,NA
388,416,2.51E-05,27.197331,1.006331,42.068331,0.028720709,NA,1.040264878,14.871,41.062,29.237,NA
389,417,2.80E-05,32.515056,5.550056,Inf,0.540388758,NA,2.08995459,Inf,Inf,16.399,NA
390,418,5.66E-05,30.8839967,-16.3170033,51.6589967,0.214093372,NA,1.341460028,20.775,67.976,19.086,NA
391,419,2.93E-05,29.943172,-4.123828,44.297172,0.08416789,NA,1.123011432,14.354,48.421,26.903,NA
392,420,2.54E-05,33.5207725,6.2057725,82.7287725,0.369643948,NA,1.630418219,49.208,76.523,16.881,NA
393,421,7.54E-05,29.7782564,-15.7977436,55.0002564,0.130002792,NA,1.195644607,25.222,70.798,19.333,NA
394,422,4.47E-05,26.0707064,-4.1702936,45.2917064,-0.012250303,NA,0.982675702,19.221,49.462,24.177,NA
395,423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396,424,0.000447828,36.3532053,4.2032053,Inf,0.137514148,NA,1.200630769,Inf,Inf,34.814,NA
397,425,0.000339858,39.0650776,-2.1449224,43.1850776,0.102653866,NA,1.145047527,4.12,45.33,30.998,NA
398,426,0.000375387,34.4122075,-6.0457925,52.4692075,0.530336941,0.811473787,2.014051038,18.057,58.515,10.42,-0.281136845
399,427,0.000243096,34.2805984,-8.2834016,42.5345984,0.150728937,1.430031806,1.221292742,8.254,50.818,22.283,-1.279302869
400,428,0.000230722,28.680692,4.066692,55.467692,0.250803897,0.691599694,1.410357816,26.787,51.401,18.819,-0.440795796
401,429,0.000406504,24.1201876,0.2301876,56.6351876,0.273835707,0.364094601,1.462177324,32.515,56.405,23.716,-0.090258894
402,430,0.000602651,35.6606763,-14.4053237,64.1826763,0.260949636,NA,1.415458725,28.522,78.588,19.352,NA
403,431,0.000380049,29.5603504,-11.7766496,55.8703504,0.345118016,0.355056946,1.616316801,26.31,67.647,20.854,-0.009938929
404,432,0.000656385,37.9896186,-18.8963814,41.4776186,0.36068889,NA,1.615838907,3.488,60.374,7.096,NA
405,433,0.000166388,29.0773471,-5.6986529,60.4323471,0.366960016,0.379831796,1.663753478,31.355,66.131,18.465,-0.01287178
406,434,0.000283581,27.2052758,-13.4077242,58.8272758,0.448613889,0.604225954,1.858870469,31.622,72.235,13.897,-0.155612065
407,435,0.000200721,32.8193936,-18.8926064,Inf,0.234235015,0.079197042,1.376241841,Inf,Inf,26.855,0.155037973
408,436,0.000347782,29.9899306,-12.6700694,51.6749306,0.42000747,NA,1.766982953,21.685,64.345,11.713,NA
409,437,0.00040165,29.3439677,-5.3400323,74.5739677,0.690857093,NA,2.640799942,45.23,79.914,14.793,NA
410,438,0.000454769,28.1511502,-11.5578498,65.8871502,0.516665091,NA,2.069033376,37.736,77.445,14.941,NA
411,439,0.000220544,28.3110428,-8.5839572,53.5800428,0.616055508,NA,2.387250627,25.269,62.164,11.672,NA
412,440,0.000315925,26.3601334,-9.0078666,52.2651334,0.582706561,NA,2.268358056,25.905,61.273,11.841,NA
413,443,3.28137287,33.408801,14.167801,43.591801,0.973948482,NA,3.581434211,10.183,29.424,6.54,NA
414,444,2.004059399,31.218433,9.065433,44.811433,0.6275688,NA,2.285384908,13.593,35.746,10.407,NA
415,445,1.128353234,34.7635365,17.1425365,40.4115365,1.071839386,NA,4.074061777,5.648,23.269,4.63,NA
416,446,0.429593578,31.515889,16.623889,56.309889,1.215946121,NA,NA,24.794,39.686,8.68,NA
417,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418,448,0.000108413,34.041956,#NAME?,50.962956,0.293902059,NA,1.490710797,16.921,Inf,14.702,NA
419,449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,451,0.64674153,33.915399,14.991399,43.783399,0.818707962,NA,2.93231528,9.868,28.792,7.658,NA
422,452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
423,453,0.449536088,34.144829,10.469829,37.250829,0.763067028,NA,2.724552965,3.106,26.781,7.375,NA
424,454,0.490488936,34.367993,12.775993,48.334993,1.003159472,NA,3.720294109,13.967,35.559,7.12,NA
425,455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
427,457,0.000138955,41.899194,11.123194,Inf,0.292034609,NA,1.457898834,Inf,Inf,12.106,NA
428,458,0.000167648,39.880516,9.359516,45.072516,0.770753484,NA,2.655375817,5.192,35.713,5.077,NA
429,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,462,1.06E-05,46.1378374,12.3758374,Inf,0.514140522,0.481327282,1.877853908,Inf,Inf,17.165,0.03281324
433,463,1.15E-05,47.925555,7.242555,80.638555,0.589002895,0.562304879,2.10140077,32.713,73.396,14.72,0.026698016
434,464,1.88E-05,49.2298374,2.0158374,71.6798374,0.395917323,0.97514077,1.639452114,22.45,69.664,17.1,-0.579223448
435,465,2.18E-05,57.202219,4.687219,61.266219,0.336192411,NA,1.505111505,4.064,56.579,16.927,NA
436,466,1.86E-05,50.9183045,10.0703045,77.0003045,0.502902259,0.530656682,1.859555025,26.082,66.93,16.542,-0.027754423
437,467,1.80E-05,50.386577,7.096577,87.222577,0.418705519,NA,1.66014573,36.836,80.126,17.547,NA
438,468,3.46E-05,52.9251076,5.0031076,71.3581076,0.379293378,0.675118659,1.607277778,18.433,66.355,14.378,-0.295825281
439,469,3.36E-05,52.630971,4.328971,76.316971,0.339562006,NA,1.511209841,23.686,71.988,16.3,NA
440,470,0.000105936,42.187426,-9.041574,72.950426,0.388514163,NA,1.641755715,30.763,81.992,13.744,NA
441,471,0.000178752,40.2003134,1.0203134,60.4883134,0.345121553,0.56374011,1.558767782,20.288,59.468,19.926,-0.218618556
442,472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,473,0.000124113,41.115153,-11.310847,66.975153,0.329482161,NA,1.537584536,25.86,78.286,16.936,NA
444,474,0.000147677,39.415848,-0.217152,Inf,0.408634836,0.21563025,1.695656822,Inf,Inf,21.624,0.193004586
445,475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,476,0.000109587,32.461773,-11.469227,38.008773,0.478174515,NA,1.904587519,5.547,49.478,6.526,NA
447,477,9.85E-05,27.259617,-6.125383,70.270617,0.639210664,0.033876559,2.404282318,43.011,76.396,14.156,0.605334105
448,478,9.90E-05,34.964539,-19.409461,Inf,0.383901615,NA,1.684856445,Inf,Inf,5.572,NA
449,479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,484,2.64E-05,11.843,0.766,31.152,NA,0.029173499,NA,19.309,30.386,20.688,NA
455,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,505,0.000329102,26.216,-15.818,37.259,0.472094304,NA,1.919770856,11.043,53.077,8.419,NA
476,506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,510,109.3631659,24.353724,15.244724,76.764724,-0.02466316,-0.175901193,NA,52.411,61.52,13.945,0.151238033
481,511,105.068477,21.65913,15.26613,72.20213,0.146049389,0.105063175,NA,50.543,56.936,13.93,0.040986214
482,512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,514,105.8485882,22.665415,15.039415,65.378415,0.048147319,-0.024560787,NA,42.713,50.339,11.787,0.072708106
485,515,105.5868731,25.090211,14.747211,Inf,-0.089894768,0.230486371,NA,Inf,Inf,17.164,-0.320381139
486,516,149.8821195,33.544056,-15.993944,76.878056,0.282419636,NA,NA,43.334,92.872,10.13,NA
487,517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,518,104.9901605,24.145735,15.681735,75.912735,0.025803819,-0.027495987,NA,51.767,60.231,16.94,0.053299806
489,519,102.3158251,23.500261,15.627261,Inf,0.041049345,-0.081103469,NA,Inf,Inf,17.185,0.122152814
490,520,2.210035842,23.5443746,3.4193746,Inf,0.44111746,NA,NA,Inf,Inf,4.219,NA
491,521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,523,2.61E-06,27.144761,1.140761,Inf,0.512100729,NA,2.010133369,Inf,Inf,3.629,NA
494,524,6.46E-07,12.1062472,1.1362472,17.9782472,1.209627813,2.434864904,5.829946248,5.872,16.842,3.401,-1.225237091
495,525,7.99E-07,8.7333643,-6.5886357,10.9643643,0.990748813,6.161460096,4.44176444,2.231,17.553,3.175,-5.170711283
496,526,9.34E-07,16.2570107,8.8180107,18.9210107,0.815103795,5.422907676,3.173672696,2.664,10.103,3.894,-4.607803881
497,527,3.74E-07,9.0906385,-3.3213615,13.3736385,0.84179812,3.142139193,3.617655203,4.283,16.695,6.354,-2.300341073
498,528,4.46E-07,17.1270014,8.4550014,21.4100014,1.187417462,2.624417805,NA,4.283,12.955,4.696,-1.437000343
499,529,7.21E-07,10.10574514,-6.444254857,15.35674514,0.95577498,1.153698539,4.177765398,5.251,21.801,4.698,-0.197923559
500,530,6.96E-07,16.9636663,6.8556663,22.7876663,1.109554745,1.864024018,4.792131841,5.824,15.932,5.838,-0.754469274
501,531,23.68359025,18.5140087,0.2550087,44.9590087,0.705295234,0.527339017,NA,26.445,44.704,10.367,0.177956217
502,532,29.38134453,26.878457,7.885457,Inf,0.626200641,-0.112487457,NA,Inf,Inf,19.928,0.738688098
503,533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,534,2.82E-05,27.422151,-1.995849,48.705151,0.391225378,0.766910721,1.702811403,21.283,50.701,13.377,-0.375685343
505,535,1.54E-05,30.348818,-4.428182,33.046818,0.543107328,NA,2.041421655,2.698,37.475,4.99,NA
506,536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
507,537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
508,538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
512,542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514,544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515,545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516,546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518,548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519,549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
521,551,0.000525,20,#NAME?,45.676,NA,0.013542866,NA,25.676,Inf,18.941,NA
522,552,0.000577343,32.402,-1.592,49.535,0.562671795,NA,2.081489753,17.133,51.127,13.847,NA
523,553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
525,555,0.000809926,36.05,7.017,41.877,0.569718095,NA,2.068246177,5.827,34.86,8.425,NA
526,556,0.000710888,34.851,6.667,44.625,0.1391118,NA,1.201435457,9.774,37.958,11.188,NA
527,557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
529,559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
530,560,2.79E-06,33.495178,-6.735822,62.695178,0.349406752,NA,1.586162868,29.2,69.431,15.32,NA
531,561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
532,562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
533,563,2.86E-06,34.267682,-13.503318,63.525682,0.427114114,NA,1.75906394,29.258,77.029,14.004,NA
534,564,8.83E-06,20.3015204,-5.0334796,Inf,0.592282119,NA,2.298463899,Inf,Inf,3.768,NA
535,565,7.10E-06,16.703159,14.295159,38.259159,0.414547012,-0.181274943,1.770603124,21.556,23.964,3.567,0.595821955
536,566,6.34E-06,17.879575,15.774575,28.794575,-4.631109036,1.082873094,NA,10.915,13.02,2.17,-5.71398213
537,567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
538,568,6.32E-06,18.323918,15.089918,24.442918,3.201654582,2.000333305,NA,6.119,9.353,1.584,1.201321277
539,569,5.71E-06,21.002038,-0.100962,23.355038,0.94677114,NA,3.626997544,2.353,23.456,2.89,NA
540,570,1.29E-06,22.096277,10.455277,Inf,0.380532846,NA,1.692882031,Inf,Inf,5.702,NA
541,571,1.57E-06,21.175749,-11.085251,23.685749,0.482954423,2.809318252,1.951920587,2.51,34.771,4.352,-2.326363828
542,572,1.46E-06,22.545972,8.920972,Inf,0.26276918,NA,1.440085079,Inf,Inf,8.35,NA
543,573,1.01E-05,35.203668,-19.211332,38.642668,0.133435119,NA,1.191877901,3.439,57.854,14.303,NA
544,574,9.26E-06,24.368003,5.404003,76.490003,0.666156074,0.388439768,2.477878698,52.122,71.086,12.498,0.277716306
545,575,4.68E-06,25.387796,-2.662204,64.334796,1.063977851,0.320102,4.278133372,38.947,66.997,12.297,0.743875851
546,576,1.00E-05,28.603705,12.069705,44.522705,0.994005449,0.443958856,3.831133566,15.919,32.453,14.791,0.550046593
547,577,1.40E-05,28.663539,14.362539,32.327539,0.461187933,NA,1.83744441,3.664,17.965,10.952,NA
548,578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,583,7.41E-05,27.139384,6.888384,29.571384,1.092125755,NA,4.346982119,2.432,22.683,2.825,NA
554,584,1.78E-05,17.5727343,-17.7302657,25.8427343,-0.004406402,2.260431288,1.000476982,8.27,43.573,10.68,-2.26483769
555,585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,586,9.19E-19,16.094,8.026,28.227,0.200235161,NA,1.33009995,12.133,20.201,12.569,NA
557,587,1.94E-18,7.569,4.019,36.465,NA,0.362145533,NA,28.896,32.446,15.405,NA
558,588,7.25E-18,27.633,-3.17,30.846,0.4210977,NA,NA,3.213,34.016,10.684,NA
559,589,1.08E-17,23.68,-6.978,34.696,0.686193976,NA,2.621563469,11.016,41.674,7.101,NA
560,590,1.05E-17,24.497,-8.365,34.278,0.622030596,1.82638587,2.397828621,9.781,42.643,7.281,-1.204355274
561,591,6.80E-18,22.775,-7.978,30.468,0.620260434,3.839795743,NA,7.693,38.446,6.499,-3.219535308
562,592,1.06E-17,25.73598887,-4.06401113,32.75798887,0.495626365,2.073337836,1.987898461,7.022,36.822,9.208,-1.577711471
563,593,8.57E-18,26.078546,-9.148454,34.348546,0.463127013,NA,1.89027445,8.27,43.497,8.063,NA
564,594,7.30E-18,28.9568892,1.6188892,42.3568892,0.715263046,NA,2.648930412,13.4,40.738,8.632,NA
565,595,5.70E-05,23.05700416,-6.72799584,30.81700416,0.636444593,3.762622176,2.457560352,7.76,37.545,6.415,-3.126177583
566,596,5.70E-05,23.6926474,-5.6963526,35.4636474,0.538972641,1.36186865,2.122600197,11.771,41.16,8.844,-0.822896009
567,597,4.20E-05,26.2958035,-7.4171965,34.2498035,0.465901797,NA,1.896002198,7.954,41.667,7.948,NA
