"","rmax","topt","ctmin","ctmax","e","eh","q10","thermal_safety_margin","thermal_tolerance","breadth","skewness","orginalID"
"1067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1139"
"1068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1140"
"1069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1141"
"1070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1142"
"1071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1143"
"1072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1144"
"1073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1145"
"1074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1146"
"1075",0.000381057671539281,16.485,-3.365,Inf,0.168751977874372,0.165274312302915,1.27480165148917,Inf,Inf,21.345,0.0034776655714569,"1147"
"1076",0.00010145122458903,11.251,2.141,Inf,NA,0.151502464411142,NA,Inf,Inf,17.346,NA,"1148"
"1077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1149"
"1078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1150"
"1079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1151"
"1080",1.06776187031603e-07,37.181,-0.720000000000006,54.41,0.295738172186348,0.80917114419904,1.46922335457375,17.229,55.13,22.048,-0.513432972012692,"1152"
"1081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1153"
"1082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1154"
"1083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1155"
"1084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1156"
"1085",2.36105334127011e-06,14.029,-4.959,Inf,0.57493821916642,0.180637806546386,2.33306364211031,Inf,Inf,17.888,0.394300412620034,"1157"
"1086",2.08575780636344e-06,24.233,-9.35899999999999,Inf,0.451180711100766,0.0738357513621496,1.88746740823278,Inf,Inf,14.787,0.377344959738617,"1158"
"1087",3.39651215213955e-06,16.92,-13.616,Inf,0.257086123942657,0.159655214495681,1.44730434663375,Inf,Inf,21.871,0.0974309094469762,"1159"
"1088",3.39477555719828e-06,24.163,-8.58,Inf,0.417769436443129,0.0506567917377638,1.8003851636281,Inf,Inf,15.637,0.367112644705365,"1160"
"1089",2.16516229316312e-06,15.037,-8.834,70.093,0.663521210792248,0.322794767344993,2.65475873424452,55.056,78.927,13.013,0.340726443447255,"1161"
"1090",2.08976157325457e-06,21.555,-0.911999999999999,Inf,0.478732174764649,0.123680123914952,1.95374179664559,Inf,Inf,16.421,0.355052050849697,"1162"
"1091",3.65176564676279e-06,15.174,-17.071,67.938,0.288352389668557,0.375904741016575,1.51498670269095,52.764,85.009,15.271,-0.087552351348018,"1163"
"1092",3.31028607649021e-06,22.248,4.242,57.517,0.359463604088781,0.232311385164732,1.65730119780314,35.269,53.275,18.985,0.127152218924049,"1164"
"1093",9.93224448986923e-06,22.189,-Inf,53.298,0.176733979074628,0.490070770158611,1.27933810045444,31.109,Inf,17.938,-0.313336791083982,"1165"
"1094",1.44246171679604e-05,12.138,8.922,57.228,NA,0.352559052761752,NA,45.09,48.306,11.053,NA,"1166"
"1095",1.24776642269658e-06,33.181,-18.117,36.111,0.179762426799346,4.63159808211233,1.28724049286093,2.93000000000001,54.228,7.287,-4.45183565531298,"1173"
"1096",1.17092530091683e-06,17.27,11.821,21.914,NA,4.03192625544334,NA,4.644,10.093,1.557,NA,"1174"
"1097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1175"
"1098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1176"
"1099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1179"
"1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1180"
"1101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1181"
"1102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1182"
"1103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1183"
"1104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1184"
"1105",3.06430049518435e-06,13.071,-4.985,16.829,0.265292100144816,-3.25002436864254,1.47623263242719,3.758,21.814,10.13,3.51531646878736,"1185"
"1106",6.68736678060153e-06,10.59,-4.764,27.153,0.430036279307468,0.947958670168407,1.88935702674846,16.563,31.917,12.096,-0.51792239086094,"1186"
"1107",5.76364357051658e-06,10.997,-5.79,35.399,0.384406017144834,0.63110065627413,1.7719188109227,24.402,41.189,12.246,-0.246694639129297,"1187"
"1108",3.92871432524402e-06,9.081,-1.908,41.42,0.253573045357815,0.422448079491896,1.45896451248948,32.339,43.328,14.986,-0.16887503413408,"1188"
"1109",6.32290999054802e-06,7.929,-0.332999999999998,48.395,0.391691992863975,0.305461696676394,1.80118234479206,40.466,48.728,16.699,0.086230296187581,"1189"
"1110",5.00877269779803e-06,10.293,-3.131,44.43,0.571954961760397,0.369027316846303,2.34925986811744,34.137,47.561,16.695,0.202927644914094,"1190"
"1111",0.010746618079648,35.178,-16.708,66.516,0.321706400520674,NA,1.52825854046231,31.338,83.224,13.748,NA,"39597"
"1112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39599"
"1113",0.126503786239831,16.716,-2.246,Inf,0.11439179039549,0.135590250554537,1.17971114225485,Inf,Inf,25.295,-0.0211984601590466,"39600"
"1114",0.133966799944766,13.372,-5.565,20.417,NA,NA,NA,7.045,25.982,6.835,NA,"39601"
"1115",1.00202860671998e-05,7.274,3.964,Inf,NA,0.0816736547689795,NA,Inf,Inf,28.861,NA,"39602"
"1116",1.16551181060492e-05,26.17,-31.114,50.518,0.0513088052533974,0.638961136842548,1.07656505266145,24.348,81.632,18.875,-0.58765233158915,"39603"
"1117",1.0317680327119e-05,25.141,-21.35,41.285,0.151330000090684,1.61565113453829,1.23351132274461,16.144,62.635,15.307,-1.46432113444761,"39604"
"1118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39605"
"1119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39606"
"1120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39607"
"1121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39608"
"1122",0.0111273086939623,33.035,-26.552,75.306,0.296549430024005,NA,1.50207306621595,42.271,101.858,17.42,NA,"39609"
"1123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39610"
"1124",0.0188988577406841,32.168,-3.947,Inf,0.474092839870341,NA,1.90313008103842,Inf,Inf,16.619,NA,"39611"
"1125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39612"
"1126",0.129783709975161,34.669,-25.854,Inf,0.151326058716342,NA,1.22471397371976,Inf,Inf,18.684,NA,"39613"
"1127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39614"
"1128",3.24939877343121e-05,21.797,6.366,32.212,-0.0782202650984608,NA,0.895624841386676,10.415,25.846,16.787,NA,"39615"
"1129",4.82584975874028e-06,20.375,8.185,39.251,0.515423208394546,NA,2.04900409393644,18.876,31.066,10.518,NA,"39616"
"1130",4.03364407453141e-06,25.956,1.863,36.006,0.890186767123734,1.28353688623899,3.30864286271942,10.05,34.143,5.898,-0.393350119115258,"39641"
"1131",1.49971292807334e-06,56.409,22.147,72.353,0.506013155443183,0.673760189394809,1.82254843853396,15.944,50.206,14.319,-0.167747033951626,"Atk1"
"1132",1.79819065681472e-06,46.202,5.516,65.601,0.191998544162569,0.875508503462169,1.26387016452334,19.399,60.085,24.637,-0.6835099592996,"Atk10"
"1133",1.39076870803959e-06,54.684,16.251,Inf,0.522240571059918,0.248776159823635,1.84420597695776,Inf,Inf,19.351,0.273464411236283,"Atk100"
"1134",7.76659865841739e-07,63.251,38.903,108.236,0.886950971705757,0.202823353109448,2.72983024738852,44.985,69.333,27.967,0.684127618596309,"Atk101"
"1135",5.63772863885465e-07,65,38.813,Inf,1.06152337885944,NA,NA,Inf,Inf,16.671,NA,"Atk102"
"1136",4.42969529143366e-07,58.605,38.922,64.587,-0.797515756802806,5.11363379952867,NA,5.982,25.665,10.722,-5.91114955633148,"Atk103"
"1137",1.01040353147155e-06,47.222,29.152,52.734,1.12170867720659,NA,NA,5.512,23.582,7.307,NA,"Atk104"
"1138",1.36575572969046e-06,62.043,36.632,67.455,0.911702369565606,4.77588568333767,2.80747668536562,5.412,30.823,7.64099999999999,-3.86418331377206,"Atk105"
"1139",1.50885407224249e-06,65.043,28.67,70.795,0.63610301821733,5.32840694907131,2.06844638284258,5.752,42.125,9.509,-4.69230393085398,"Atk106"
"1140",4.19999717787743e-07,61.624,53.217,70.475,-0.464212028122947,-2.60001862280146,NA,8.85099999999999,17.258,13.065,2.13580659467851,"Atk107"
"1141",1.11740511300699e-06,53.097,32.735,60.855,1.07398520104141,2.02693650113411,NA,7.758,28.12,9.306,-0.952951300092703,"Atk108"
"1142",7.40473222898429e-07,63.711,48.679,68.491,-0.389230878775814,-2.40566672467548,NA,4.78,19.812,10.007,2.01643584589967,"Atk109"
"1143",1.78298966338225e-06,43.212,1.36,80.107,0.264956847364005,0.441453456669293,1.39472715748305,36.895,78.747,27.996,-0.176496609305288,"Atk11"
"1144",1.70902074132666e-06,68.783,34.672,73.753,NA,-4.33602887956855,NA,4.97,39.081,7.84900000000001,NA,"Atk110"
"1145",1.80235208984231e-06,61.928,30.288,67.606,0.674771462065103,2.22689707828059,2.18120712967231,5.67799999999999,37.318,9.28599999999999,-1.55212561621549,"Atk111"
"1146",1.55125894443137e-06,57.649,40.908,60.733,-1.08190436658708,8.6516697569498,NA,3.084,19.825,4.453,-9.73357412353689,"Atk112"
"1147",1.41770512970518e-06,51.463,23.634,102.599,0.652654122091917,0.233077709094999,2.18727501609938,51.136,78.965,19.199,0.419576412996918,"Atk113"
"1148",1.59277376209079e-06,55.524,26.636,78.193,NA,0.836918345554391,NA,22.669,51.557,15.098,NA,"Atk114"
"1149",3.63474649353632e-07,58.923,44.635,67.297,-0.640719458344174,-2.53248321192933,NA,8.374,22.662,10.952,1.89176375358515,"Atk115"
"1150",1.2705632240173e-06,50.009,29.654,57.593,0.919889340520801,NA,3.01675736980725,7.584,27.939,10.997,NA,"Atk116"
"1151",1.08105242500657e-06,54.693,33.521,62.315,1.08714754990096,1.80568924182764,NA,7.622,28.794,9.27,-0.718541691926685,"Atk117"
"1152",4.62955642069312e-07,52.529,44.549,58.206,-0.849594097549187,4.9647380421614,NA,5.67700000000001,13.657,6.232,-5.81433213971058,"Atk118"
"1153",1.71873433838692e-06,61.59,28.865,78.441,0.56445823005672,1.26041376141832,1.90391417647258,16.851,49.576,17.11,-0.695955531361604,"Atk119"
"1154",1.88134557451505e-06,58.151,22.738,74.747,0.350622990495808,1.5506546389348,1.50087684470655,16.596,52.009,16.561,-1.20003164843899,"Atk12"
"1155",1.58720341408244e-06,58.923,30.328,63.583,0.765047987797569,-4.35099703093134,2.43536317615622,4.66,33.255,8.74299999999999,5.11604501872891,"Atk120"
"1156",1.63784546652084e-06,62.951,29.029,70.683,NA,3.62321323744783,2.036995516375,7.73199999999999,41.654,13.284,NA,"Atk121"
"1157",9.8120253159838e-07,58.312,35.611,65.022,0.961252548261168,2.73894592644111,NA,6.70999999999999,29.411,9.553,-1.77769337817994,"Atk122"
"1158",3.10730644323571e-06,59.502,18.746,70.75,0.370624959097999,0.934253970671081,1.54034503099993,11.248,52.004,14.128,-0.563629011573083,"Atk123"
"1159",1.12583098078222e-06,56.213,35.493,65.356,1.15502067917268,NA,NA,9.14299999999999,29.863,9.612,NA,"Atk124"
"1160",2.170078672935e-06,62,30.218,Inf,0.446783072554641,NA,1.64962750021607,Inf,Inf,10.649,NA,"Atk125"
"1161",1.4458920671146e-06,69.037,33.157,75.781,0.553454864306389,1.85302003829604,1.85748739662607,6.744,42.624,19.684,-1.29956517398965,"Atk126"
"1162",1.60734213641845e-06,49.188,22.269,101.181,0.643801096499131,0.322162379544957,2.17581247599188,51.993,78.912,17.988,0.321638716954175,"Atk127"
"1163",1.58954220811177e-06,63.292,35.357,88.163,0.743989472287607,0.970714913488707,2.34382444663083,24.871,52.806,17.08,-0.226725441201099,"Atk128"
"1164",3.50048350539162e-06,58.517,12.861,Inf,0.301346665786769,0.122029819917222,1.42210666464046,Inf,Inf,34.037,0.179316845869548,"Atk129"
"1165",1.81175924099919e-06,53.242,15.268,67.94,0.300615446542302,1.57438610457599,1.42925001634143,14.698,52.672,16.821,-1.27377065803368,"Atk13"
"1166",1.35477768204153e-06,51.942,2.795,89.857,0.404131902261088,0.502653684084982,1.6100273110938,37.915,87.062,16.513,-0.0985217818238942,"Atk130"
"1167",1.19671011212445e-06,66.914,40.223,76.8,0.79375562754325,1.89480615919567,2.44324301015875,9.886,36.577,12.115,-1.10105053165242,"Atk131"
"1168",6.58982070382087e-07,55.606,38.137,62.59,-0.701294932947545,-1.7536925322968,NA,6.984,24.453,7.365,1.05239759934926,"Atk132"
"1169",1.51166023244629e-06,58.148,29.283,65.442,0.652004525501135,1.84360974373765,2.13386747938488,7.294,36.159,15.803,-1.19160521823651,"Atk133"
"1170",1.32743632774449e-06,60.198,34.13,65.004,0.73639612474133,NA,2.32038144968006,4.80599999999999,30.874,18.601,NA,"Atk134"
"1171",7.36655656481953e-07,63.337,47.778,67.797,-0.584423671085558,NA,NA,4.45999999999999,20.019,9.215,NA,"Atk135"
"1172",1.20001711645109e-06,57.786,27.693,67.177,0.607463477360153,2.12488099965658,2.03337001527396,9.39099999999999,39.484,14.361,-1.51741752229642,"Atk136"
"1173",1.76302871459011e-06,76.149,37.525,80.852,0.859136992560525,9.63294965258828,2.56845382715517,4.703,43.327,6.46700000000001,-8.77381266002776,"Atk137"
"1174",1.69882056778895e-06,69.291,37.136,80.091,0.813325901335721,2.67942986177663,2.45681274892522,10.8,42.955,8.944,-1.86610396044091,"Atk138"
"1175",1.69527774328819e-06,62.788,32.681,68.779,0.799593262824369,2.96947677623798,2.50871333640839,5.99099999999999,36.098,8.453,-2.16988351341361,"Atk139"
"1176",1.98352793733965e-06,49.382,18.064,62.214,0.428141925814966,1.55455430225696,1.68201325594667,12.832,44.15,12.553,-1.12641237644199,"Atk14"
"1177",9.12042576696528e-07,69,42.502,Inf,0.900718845782425,NA,2.71678383753055,Inf,Inf,10.505,NA,"Atk140"
"1178",1.31948597523888e-06,62.262,35.337,75.373,0.943547027027879,1.69493224721863,NA,13.111,40.036,15.265,-0.751385220190747,"Atk141"
"1179",9.14911062402622e-07,64.619,33.537,77.751,0.73128313004843,1.02684423190112,2.31099408603904,13.132,44.214,12.27,-0.295561101852694,"Atk142"
"1180",1.33289619462569e-06,57.743,25.303,66.594,NA,1.48071037307808,2.02121530402378,8.85099999999999,41.291,13.353,NA,"Atk143"
"1181",8.29066706545663e-07,60.627,38.856,100.224,1.15200379435638,0.471069874712107,NA,39.597,61.368,14.037,0.680933919644277,"Atk144"
"1182",1.00722324010857e-06,53.575,31.867,76.388,1.05688118545847,0.577619625330563,NA,22.813,44.521,12.564,0.479261560127907,"Atk145"
"1183",1.4455379262885e-06,62.559,32.349,113.331,0.514416518387171,NA,1.77142437337121,50.772,80.982,12.003,NA,"Atk146"
"1184",1.09745762910683e-06,62.162,27.549,73.852,0.489911992365233,1.67519195015329,1.73451876340813,11.69,46.303,10.719,-1.18527995778806,"Atk147"
"1185",6.00326444715006e-07,54.651,42.556,70.931,-0.650595309557064,1.50326546497405,NA,16.28,28.375,6.286,-2.15386077453112,"Atk148"
"1186",7.78056078084848e-07,61.184,34.409,72.689,0.807098585684728,1.77312029337324,2.53134672466272,11.505,38.28,14.604,-0.96602170768851,"Atk149"
"1187",1.92523258553579e-06,50.083,17.666,62.818,0.407953497092937,1.44263778241793,1.63841986534709,12.735,45.152,13.074,-1.03468428532499,"Atk15"
"1188",1.15875848840755e-06,61.635,38.949,72.999,1.20205772059133,1.03787961002535,NA,11.364,34.05,7.809,0.164178110565979,"Atk150"
"1189",1.09060395907203e-06,57.966,36.008,Inf,0.690093302009461,0.202085446127165,2.17347030170591,Inf,Inf,14.586,0.488007855882296,"Atk151"
"1190",1.59339588317185e-06,59.346,25.594,91.113,NA,0.569498143827197,NA,31.767,65.519,19.353,NA,"Atk152"
"1191",1.04019517269629e-06,67.564,36.12,119.84,0.754228024928928,0.272816003506496,2.3267054127267,52.276,83.72,14.282,0.481412021422432,"Atk153"
"1192",1.06753006310475e-06,55.415,21.69,64.642,0.512138718655798,-1.89812672579819,1.8464259157766,9.227,42.952,16.207,2.41026544445399,"Atk154"
"1193",1.26870243033275e-06,46.601,22.715,66.542,0.72581864347739,1.27757201182246,2.42827088056512,19.941,43.827,16.417,-0.551753368345067,"Atk155"
"1194",1.10902381989799e-07,47.019,42.873,50.396,-0.805399286568981,-1.75854684796202,NA,3.377,7.523,1.56100000000001,0.953147561393042,"Atk156"
"1195",6.22849243919989e-07,62.348,37.374,68.711,0.966329151128811,3.70174508469792,NA,6.363,31.337,15.977,-2.73541593356911,"Atk157"
"1196",4.4089199079365e-07,48.383,41.191,54.565,-0.809318546132144,3.81168854181104,NA,6.182,13.374,5.599,-4.62100708794319,"Atk158"
"1197",1.23690971659819e-06,59.99,35.383,65.176,0.997106272720251,3.9352982669784,NA,5.186,29.793,10.44,-2.93819199425815,"Atk159"
"1198",2.09337595013771e-06,50.434,12.54,60.306,0.374258701018682,2.1783781424423,1.57855852660867,9.87200000000001,47.766,15.768,-1.80411944142362,"Atk16"
"1199",1.44005106946463e-06,56.683,27.998,66.99,0.654422842980176,0.66389480862993,2.14566850691705,10.307,38.992,10.098,-0.0094719656497545,"Atk160"
"1200",1.40230898137952e-06,60,32.382,Inf,0.699393434561577,NA,2.2163982634944,Inf,Inf,8.54,NA,"Atk161"
"1201",1.23356829547155e-06,63.705,42.908,94.366,1.04056725210895,0.0423343830707235,NA,30.661,51.458,12.137,0.998232869038223,"Atk162"
"1202",1.41614993674781e-06,59.983,35.287,99.164,0.854245518438698,0.434140428606443,2.66341727185408,39.181,63.877,17.238,0.420105089832255,"Atk163"
"1203",1.71484954627762e-06,59.02,29.482,88.421,0.686621412699561,0.648198929654102,2.19057808261818,29.401,58.939,13.334,0.0384224830454587,"Atk164"
"1204",1.57337096815615e-06,58.651,28.459,65.487,0.578820203031946,2.90393085341941,1.94299426897698,6.83599999999999,37.028,9.78100000000001,-2.32511065038746,"Atk165"
"1205",1.34818899196474e-06,67,41.364,Inf,0.879780932233317,NA,2.6320135875241,Inf,Inf,7.946,NA,"Atk166"
"1206",1.58317577730834e-06,58.737,30.252,74.471,0.654222293017463,0.855596106371941,2.10993335415336,15.734,44.219,11.124,-0.201373813354477,"Atk167"
"1207",1.37876026595904e-06,58.875,36.706,89.794,1.0254820495866,0.439968775367634,NA,30.919,53.088,10.262,0.585513274218965,"Atk168"
"1208",1.63065079213101e-06,59.125,32.694,73.336,NA,1.14342471421536,NA,14.211,40.642,11.045,NA,"Atk169"
"1209",2.3524997225336e-06,48.261,-16.413,89.871,0.164214523111198,0.350224424762012,1.21751739655406,41.61,106.284,25.359,-0.186009901650814,"Atk17"
"1210",1.84583689013802e-06,60.283,25.506,Inf,0.48170014533775,NA,1.73528127397361,Inf,Inf,12.535,NA,"Atk170"
"1211",1.04396283376758e-06,59.578,47.05,67.38,-0.566815044749915,1.92846826637355,NA,7.80199999999999,20.33,7.067,-2.49528331112346,"Atk171"
"1212",1.34549434783569e-06,60.8,38.323,84.839,NA,0.326926139812027,NA,24.039,46.516,8.993,NA,"Atk172"
"1213",1.42143757379005e-06,58.251,24.508,89.752,0.635838982260248,0.443270687011086,2.07666391420368,31.501,65.244,14.932,0.192568295249162,"Atk173"
"1214",1.42178196145148e-06,58.748,28.8,87.877,0.630025870672089,0.428430896544914,2.06806756003501,29.129,59.077,15.757,0.201594974127175,"Atk174"
"1215",1.7423230808531e-06,60.537,28.616,82.361,0.521045667921458,0.770401794791551,1.81535737927009,21.824,53.745,15.862,-0.249356126870092,"Atk175"
"1216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atk176"
"1217",1.4387490268893e-06,59.694,33.68,105.624,0.796883418795978,NA,2.47854688720725,45.93,71.944,9.526,NA,"Atk177"
"1218",1.55497144442875e-06,61.642,38.783,73.107,NA,1.03512810775756,NA,11.465,34.324,8.05200000000001,NA,"Atk178"
"1219",1.63091189155682e-06,61,30.006,Inf,0.566179250366935,NA,1.89259328052826,Inf,Inf,6.955,NA,"Atk179"
"1220",2.23437107350457e-06,50.951,10.906,61.634,0.339049738569416,2.18734898091742,1.51245859447771,10.683,50.728,18.562,-1.848299242348,"Atk18"
"1221",1.3004807719765e-06,63.008,46.726,71.361,-0.681571763852187,2.81135259040839,NA,8.353,24.635,6.672,-3.49292435426058,"Atk180"
"1222",2.33919151358434e-06,61.893,23.063,76.255,0.413560764224839,0.975681698322939,1.60772030614492,14.362,53.192,13.184,-0.5621209340981,"Atk181"
"1223",9.98710828602178e-07,52.408,34.271,98.889,-0.948765981119058,0.542626024421532,NA,46.481,64.618,12.652,-1.49139200554059,"Atk182"
"1224",1.13542503134178e-06,54.946,33.444,71.619,1.0436748168581,0.84872197618263,NA,16.673,38.175,9.573,0.194952840675474,"Atk183"
"1225",1.23333537594689e-06,58.477,34.587,96.734,0.892492278093494,0.314118765485076,2.78686649445606,38.257,62.147,14.135,0.578373512608418,"Atk184"
"1226",1.40191442020763e-06,65.39,21.519,Inf,0.418834140333654,0.123190667287974,1.59474068645438,Inf,Inf,21.663,0.295643473045679,"Atk185"
"1227",1.43810003995468e-06,59.609,36.052,84.36,0.963918356616333,0.907021697282216,2.98325227044277,24.751,48.308,11.095,0.0568966593341171,"Atk186"
"1228",1.42037265238105e-06,61.743,36.36,74.366,NA,1.31817527805187,NA,12.623,38.006,9.79599999999999,NA,"Atk187"
"1229",1.55264610292261e-06,59.153,34.331,86.696,0.946207970510004,0.51279466425489,2.8947857831556,27.543,52.365,10.603,0.433413306255115,"Atk188"
"1230",1.21542748399932e-06,55.937,42.176,85.887,-0.868358932623383,0.68068081761857,NA,29.95,43.711,7.425,-1.54903975024195,"Atk189"
"1231",2.02903150785039e-06,46.4,8.683,65.714,0.373642222218623,1.0408144708742,1.58764146045398,19.314,57.031,22.956,-0.667172248655575,"Atk19"
"1232",1.0775839855011e-06,53.774,38.941,65.999,-1.04852351257971,0.760841934334485,0.260934742288785,12.225,27.058,8.651,-1.80936544691419,"Atk190"
"1233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atk191"
"1234",1.777284969428e-06,60.539,29.641,71.047,0.589511585834291,2.18555872467183,1.95179659538293,10.508,41.406,9.97300000000001,-1.59604713883754,"Atk192"
"1235",1.39672681421916e-06,59.91,36.824,74.466,0.971956233038062,1.36619129294386,2.98191589696841,14.556,37.642,8.8,-0.394235059905802,"Atk193"
"1236",1.54623813608713e-06,58.459,34.558,66.275,0.91238936719017,3.50439376702666,2.84486973425032,7.816,31.717,7.86,-2.59200439983649,"Atk194"
"1237",2.03060303974269e-06,50.952,19.576,68.522,0.521817181262063,1.08172580148909,1.87863285341713,17.57,48.946,15.11,-0.559908620227022,"Atk195"
"1238",1.9683172601113e-06,54.049,-Inf,71.943,0.107358055483598,0.531439197241707,1.1426962184112,17.894,Inf,27.394,-0.424081141758109,"Atk196"
"1239",2.62236641090786e-06,56.477,24.032,60.479,0.550473416448952,5.43664745431792,1.90767828183441,4.002,36.447,7.89899999999999,-4.88617403786897,"Atk197"
"1240",2.69139665329767e-06,56.447,18.206,71.752,0.343035950401822,1.23438078425721,1.50039135442127,15.305,53.546,16.687,-0.891344833855389,"Atk198"
"1241",2.28798403247918e-06,53.605,27.004,60.359,0.632411279649927,2.94021266245118,2.09767400367087,6.754,33.355,8.628,-2.30780138280125,"Atk199"
"1242",1.7526421952858e-06,54.089,19.047,105.104,0.421101405982139,0.386011615181547,1.6531323116952,51.015,86.057,17.522,0.0350897908005915,"Atk2"
"1243",2.40553795439016e-06,52.373,11.087,78.973,0.275327478451832,0.665189977910312,1.39445782785706,26.6,67.886,26.023,-0.38986249945848,"Atk20"
"1244",2.36392970499848e-06,53.544,25.324,67.303,0.602354253128599,1.42634246718838,2.03425489051401,13.759,41.979,10.866,-0.823988214059785,"Atk200"
"1245",2.7957495521425e-06,55.847,25.489,63.368,0.600224797865196,2.65072040353192,2.01262733089321,7.521,37.879,13.982,-2.05049560566673,"Atk201"
"1246",3.06758915586922e-06,56.232,20.509,60.772,0.451667613453371,-4.76542593607945,1.69598199234333,4.54,40.263,10.54,5.21709354953282,"Atk202"
"1247",1.33606693484758e-06,46.934,16.506,58.135,0.484090239676957,1.87040629068409,1.8105221317536,11.201,41.629,20.35,-1.38631605100713,"Atk203"
"1248",2.66987122094754e-06,58.774,21.34,76.221,0.450410045284731,0.838149506261528,1.69315059611947,17.447,54.881,13.684,-0.387739460976797,"Atk204"
"1249",2.35738215435767e-06,55.116,19.87,70.643,0.401421257386457,1.21012162892302,1.60505231798128,15.527,50.773,14.137,-0.80870037153656,"Atk205"
"1250",2.35241529410669e-06,55.617,20.341,61.125,0.421585526773001,3.90001466500845,1.64354957618756,5.508,40.784,10.764,-3.47842913823544,"Atk206"
"1251",2.61943809218534e-06,56.54,22.306,72.573,0.451422508381142,1.17315960961642,1.69659234285304,16.033,50.267,13.508,-0.721737101235281,"Atk207"
"1252",2.03339712119793e-06,50.221,18.507,59.972,0.449330837552858,2.041622128144,1.71740575088511,9.751,41.465,17.362,-1.59229129059114,"Atk208"
"1253",2.49522709988153e-06,57.293,11.607,61.092,0.329737767937386,4.78050542526652,1.47383330745588,3.799,49.485,11.111,-4.45076765732913,"Atk209"
"1254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atk21"
"1255",2.37768416650365e-06,56.786,22.335,66.043,0.450402163997314,1.94665843375505,1.69582748057767,9.25700000000001,43.708,11.648,-1.49625626975773,"Atk210"
"1256",2.14274413532668e-06,54.852,26.096,63.986,0.588969673026028,1.94520481708195,1.99641714676159,9.134,37.89,9.851,-1.35623514405592,"Atk211"
"1257",2.20938434455073e-07,73.084,69.664,76.573,-0.356611729789667,NA,NA,3.489,6.90900000000001,2.60399999999998,NA,"Atk212"
"1258",1.26932933153562e-06,53.302,25.155,70.526,0.566691963374423,1.2818700641182,1.95420604490263,17.224,45.371,18.211,-0.71517810074378,"Atk213"
"1259",1.7369364915045e-06,52.19,24.232,79.022,0.569891007579903,0.854106355154486,1.97030407568387,26.832,54.79,14.705,-0.284215347574584,"Atk214"
"1260",2.04440296002314e-06,62.339,21.407,69.192,0.321992712606164,NA,1.4480532014533,6.85300000000001,47.785,23.103,NA,"Atk215"
"1261",8.86077557322123e-08,57.589,54.223,61.024,-0.484222586682725,-1.40748212474577,NA,3.435,6.801,2.849,0.923259538063041,"Atk216"
"1262",1.38256845520509e-06,53.963,33.303,85.074,1.05172269191259,0.473818800038089,NA,31.111,51.771,13.508,0.577903891874501,"Atk217"
"1263",1.69246462626608e-06,63.505,32.24,70.111,NA,3.68374214658756,NA,6.606,37.871,10.715,NA,"Atk218"
"1264",1.9948769812121e-06,63.122,27.312,80.052,0.463315079015446,1.12486601776046,1.69198750560806,16.93,52.74,14.807,-0.661550938745018,"Atk219"
"1265",1.40659691046862e-06,51.011,23.936,62.373,0.653291762006672,2.1238922782193,2.19408580061339,11.362,38.437,10.764,-1.47060051621263,"Atk22"
