ID,OriginalID,topt,e,ConCommon,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,StandardisedTraitName,habitat,Citation,Metabolic_rate,Habitat,PT
1727,Atk636,57.784,0.53061324,NA,Plantae,Pinophyta,Pinopsida,Pinales,Pinaceae,Picea,Picea glauca,respiration rate,terrestrial,NA,R,Terrestrial,C3
1729,Atk638,58.2,0.786372309,NA,Plantae,Spermatophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Vaccinium myrtilllus,respiration rate,terrestrial,NA,R,Terrestrial,C3
1731,Atk64,58.585,0.50827691,NA,Plantae,Spermatophyta,Magnoliopsida,Ericales,Ericaceae,Rhododendron,Rhododendron lapponicum,respiration rate,terrestrial,NA,R,Terrestrial,C3
1733,Atk641,47.178,0.566525576,NA,Plantae,Spermatophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula nana,respiration rate,terrestrial,NA,R,Terrestrial,C3
1734,Atk642,45.102,0.457219129,NA,Plantae,Spermatophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula nana,respiration rate,terrestrial,NA,R,Terrestrial,C3
1736,Atk644,55.326,0.452975024,NA,Plantae,Spermatophyta,Magnoliopsida,Violales,Salicaceae,Salix,Salix caprea,respiration rate,terrestrial,NA,R,Terrestrial,C3
1738,Atk646,50.313,0.429311593,NA,Plantae,Spermatophyta,Magnoliopsida,Violales,Salicaceae,Salix,Salix caprea,respiration rate,terrestrial,NA,R,Terrestrial,C3
1741,Atk649,56.169,0.447532713,NA,Plantae,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus sylvestris Control,respiration rate,terrestrial,NA,R,Terrestrial,C3
1742,Atk65,52.648,0.414515181,NA,Plantae,Spermatophyta,Magnoliopsida,Ericales,Ericaceae,Rhododendron,Rhododendron lapponicum,respiration rate,terrestrial,NA,R,Terrestrial,C3
1743,Atk650,55.989,0.400343407,NA,Plantae,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus sylvestris Control,respiration rate,terrestrial,NA,R,Terrestrial,C3
1752,Atk659,53.745,0.652824006,NA,Plantae,Pinophyta,Pinopsida,Pinales,Pinaceae,Picea,Picea abies CT,respiration rate,terrestrial,NA,R,Terrestrial,C3
1753,Atk66,54.502,0.532508698,NA,Plantae,Spermatophyta,Magnoliopsida,Ericales,Ericaceae,Rhododendron,Rhododendron lapponicum,respiration rate,terrestrial,NA,R,Terrestrial,C3
1755,Atk661,55.571,0.473519903,NA,Plantae,Pinophyta,Pinopsida,Pinales,Pinaceae,Picea,Picea abies CT,respiration rate,terrestrial,NA,R,Terrestrial,C3
1757,Atk663,60.121,0.659393634,NA,Plantae,Spermatophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Vaccinium vitus,respiration rate,terrestrial,NA,R,Terrestrial,C3
