,rmax,topt,ctmin,ctmax,e,eh,q10,thermal_safety_margin,thermal_tolerance,breadth,skewness,orginalID,AIC
1051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1123,NULL
1052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1124,NULL
1053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1125,NULL
1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126,NULL
1055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1127,NULL
1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1128,NULL
1057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1129,NULL
1058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1130,NULL
1059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1131,NULL
1060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1132,NULL
1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133,NULL
1062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1134,NULL
1063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1135,NULL
1064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1136,NULL
1065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1137,NULL
1066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1138,NULL
1067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1139,NULL
1068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1140,NULL
1069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1141,NULL
1070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1142,NULL
1071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1143,NULL
1072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1144,NULL
1073,-1.16E-05,5,5,5,NA,-0.348101271,NA,0,0,#NAME?,NA,1145,-161.4436883
1074,-3.89E-05,5,5,5,NA,-0.264502245,NA,0,0,#NAME?,NA,1146,-152.2249661
1075,0.000369552,16.72,-22.049,Inf,0.168751978,0.165274312,1.274801651,Inf,Inf,24.916,0.003477666,1147,-137.917411
1076,0.000108172,7.288,2.538,Inf,NA,0.156068494,NA,Inf,Inf,12.861,NA,1148,-156.4639666
1077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1149,NULL
1078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150,NULL
1079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1151,NULL
1080,1.15E-07,35.03,-20.985,62.884,0.377097771,0.532501749,1.651440303,27.854,83.869,15.388,-0.155403977,1152,-300.2315266
1081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1153,NULL
1082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1154,NULL
1083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1155,NULL
1084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1156,NULL
1085,2.37E-06,13.989,-7.201,Inf,0.574938219,0.180637807,2.333063642,Inf,Inf,17.412,0.394300413,1157,-508.9284475
1086,2.09E-06,24.233,-9.358,Inf,0.451180711,0.073835751,1.887467408,Inf,Inf,14.787,0.37734496,1158,-528.1470733
1087,3.37E-06,16.209,-10.985,Inf,0.257086124,0.159655214,1.447304347,Inf,Inf,22.277,0.097430909,1159,-499.6433988
1088,3.39E-06,24.163,-8.579,Inf,0.417769436,0.050656792,1.800385164,Inf,Inf,15.637,0.367112645,1160,-519.8155758
1089,2.17E-06,15.037,-8.834,70.094,0.663521211,0.322794767,2.654758734,55.057,78.928,13.013,0.340726443,1161,-511.9091646
1090,2.09E-06,21.265,-1.961,Inf,0.478732175,0.123680124,1.953741797,Inf,Inf,16.463,0.355052051,1162,-459.7755461
1091,3.65E-06,15.174,-17.374,68.15,0.28835239,0.375904741,1.514986703,52.976,85.524,15.256,-0.087552351,1163,-481.184499
1092,3.35E-06,19.691,-7.762,Inf,0.538620828,0.148181554,2.169343118,Inf,Inf,18.078,0.390439274,1164,-506.548316
1093,9.93E-06,22.189,#NAME?,53.3,0.176733979,0.49007077,1.2793381,31.111,Inf,17.938,-0.313336791,1165,-158.6736028
1094,1.31E-05,17.983,-36.473,48.478,NA,0.526322636,NA,30.495,84.951,15.001,NA,1166,-156.9907029
1095,1.03E-06,34.575,-41.874,Inf,0.240482531,NA,1.380040953,Inf,Inf,7.424,NA,1173,-423.4130461
1096,1.17E-06,17.27,11.821,21.914,NA,4.031926255,NA,4.644,10.093,1.557,NA,1174,-267.1247756
1097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1175,NULL
1098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1176,NULL
1099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1179,NULL
1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1180,NULL
1101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1181,NULL
1102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1182,NULL
1103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183,NULL
1104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1184,NULL
1105,3.33E-06,14.027,#NAME?,16.673,0.2652921,-3.250024369,1.476232632,2.646,Inf,7.389,3.515316469,1185,-212.6307321
1106,6.86E-06,11.48,-29.026,29.08,0.430036279,0.94795867,1.889357027,17.6,58.106,10.339,-0.517922391,1186,-275.2234904
1107,5.76E-06,11.744,-26.598,37.479,0.384406017,0.631100656,1.771918811,25.735,64.077,12.031,-0.246694639,1187,-273.1287024
1108,3.93E-06,11.671,-37.229,46.775,0.235862223,0.459330396,1.416939112,35.104,84.004,15.956,-0.223468172,1188,-365.5507352
1109,6.31E-06,11.493,-33.266,57.811,0.232325101,0.365248826,1.409113302,46.318,91.077,17.227,-0.132923726,1189,-375.714656
1110,5.21E-06,12.396,-20.155,56.362,0.392965719,0.414054372,1.784354806,43.966,76.517,14.077,-0.021088653,1190,-373.5997702
1111,0.01068669,34.998,-17.367,71.293,0.371210522,NA,1.649506945,36.295,88.66,14.045,NA,39597,-105.9140063
1112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39599,NULL
1113,0.123089599,15.236,-17.876,Inf,0.11439179,0.135590251,1.179711142,Inf,Inf,30.285,-0.02119846,39600,-36.04310057
1114,0.12499103,15.412,#NAME?,18.659,0.050179346,0.307170619,1.07538592,3.247,Inf,12.095,-0.256991274,39601,-99.56139934
1115,1.10E-05,5,-0.237,Inf,NA,0.086384321,NA,Inf,Inf,18.671,NA,39602,-176.9569502
1116,1.07E-05,29.098,#NAME?,43.793,0.051308805,0.638961137,1.076565053,14.695,Inf,31.084,-0.587652332,39603,-190.1755081
1117,1.02E-05,25.739,#NAME?,40.47,0.15133,1.615651135,1.233511323,14.731,Inf,16.281,-1.464321134,39604,-189.2866423
1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39605,NULL
1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39606,NULL
1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39607,NULL
1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39608,NULL
1122,0.011127276,33.035,-26.551,75.308,0.29654943,NA,1.502073066,42.273,101.859,17.421,NA,39609,-103.1580295
1123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39610,NULL
1124,0.018898848,32.168,-3.947,Inf,0.47409284,NA,1.903130081,Inf,Inf,16.619,NA,39611,-84.3997184
1125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39612,NULL
1126,0.130462634,35,-15.322,Inf,0.120933598,NA,1.171808803,Inf,Inf,18.844,NA,39613,-50.96847206
1127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39614,NULL
1128,3.15E-05,10,#NAME?,30.575,NA,0.38400236,NA,20.575,Inf,13.741,NA,39615,-111.7463548
1129,5.32E-06,23.753,-9.623,63.686,0.515423208,NA,2.049004094,39.933,73.309,13,NA,39616,-137.5248799
1130,4.03E-06,25.956,1.863,36.006,0.890186767,1.283536886,3.308642863,10.05,34.143,5.898,-0.393350119,39641,-234.3088947
1131,1.46E-06,63,21.507,Inf,0.370320578,NA,1.531446766,Inf,Inf,14.215,NA,Atk1,-1447.742273
1132,1.88E-06,46.52,#NAME?,68.171,0.191998544,0.875508503,1.263870165,21.651,Inf,19.172,-0.683509959,Atk10,-1656.921284
1133,1.39E-06,54.684,16.252,Inf,0.522240571,0.24877616,1.844205977,Inf,Inf,19.351,0.273464411,Atk100,-1564.406562
1134,7.74E-07,54.299,38.345,Inf,-0.615802372,0.096168746,0.44944411,Inf,Inf,31.277,-0.711971118,Atk101,-1786.630222
1135,5.61E-07,65,38.558,Inf,1.061523379,NA,NA,Inf,Inf,17.683,NA,Atk102,-1265.150252
1136,5.47E-07,55.649,36.495,65.518,-0.786521694,3.012207906,NA,9.869,29.023,5.238,-3.7987296,Atk103,-1493.905735
1137,1.17E-06,46.032,25.256,53.529,1.196647412,-2.543083846,NA,7.497,28.273,4.71,3.739731258,Atk104,-1241.782269
1138,1.48E-06,59.353,33.799,70.829,1.049525515,2.063751187,NA,11.476,37.03,6.525,-1.014225672,Atk105,-1289.363819
1139,1.71E-06,63.089,24.443,71.703,0.684353038,3.338517848,2.200167268,8.614,47.26,7.091,-2.654164809,Atk106,-1679.609711
1140,4.96E-07,62.423,49.79,70.707,-0.468330399,-2.580896557,NA,8.284,20.917,3.942,2.112566158,Atk107,-1677.827714
1141,9.54E-07,46.264,31.582,Inf,-1.378008379,0.314554352,NA,Inf,Inf,17.297,-1.69256273,Atk108,-1038.786982
1142,8.63E-07,62.099,48.413,69.794,-0.382267758,-2.442064464,NA,7.695,21.381,3.865,2.059796707,Atk109,-1652.312329
1143,1.89E-06,43.363,-21.07,90.775,0.264956847,0.441453457,1.394727157,47.412,111.845,21.413,-0.176496609,Atk11,-1695.100798
1144,1.91E-06,67.89,29.666,74.078,NA,4.407588227,2.261488851,6.188,44.412,6.1,NA,Atk110,-1743.212275
1145,1.43E-06,66,27.87,Inf,0.507858863,NA,1.777472553,Inf,Inf,20.947,NA,Atk111,-1490.25059
1146,1.77E-06,57.426,38.935,60.756,-1.081904367,8.651669757,NA,3.33,21.821,3.146,-9.733574124,Atk112,-1099.504335
1147,1.35E-06,47.303,20.62,Inf,0.775805891,0.247225219,2.577459455,Inf,Inf,25.506,0.528580672,Atk113,-1488.20233
1148,1.58E-06,50.647,23.042,112.735,0.841474007,0.470890562,2.762633477,62.088,89.693,14.899,0.370583445,Atk114,-1534.264405
1149,4.36E-07,56.877,43.075,67.433,-0.630402416,2.943392454,NA,10.556,24.358,4.554,-3.57379487,Atk115,-1570.69033
1150,1.45E-06,46.812,24.858,61.621,1.163560937,1.62472583,NA,14.809,36.763,6.829,-0.461164893,Atk116,-1263.078939
1151,9.54E-07,48.136,31.952,Inf,NA,0.462023464,NA,Inf,Inf,14.871,NA,Atk117,-1190.385175
1152,5.61E-07,52.262,43.525,58.72,-0.849594098,4.964738042,NA,6.458,15.195,2.874,-5.81433214,Atk118,-1049.597097
1153,1.88E-06,57.54,21.047,86.654,0.669331153,0.878711538,2.172210305,29.114,65.607,12.414,-0.209380385,Atk119,-1730.376653
1154,2.00E-06,57.2,-4.969,75.806,0.362018422,1.396831029,1.523223687,18.606,80.775,13.482,-1.034812607,Atk12,-1696.19114
1155,1.83E-06,57.259,24.609,64.441,0.797023112,-4.496459395,2.537096825,7.182,39.832,5.939,5.293482507,Atk120,-1483.346939
1156,1.92E-06,60.821,21.081,71.337,NA,2.699274313,NA,10.516,50.256,7.912,NA,Atk121,-1557.364712
1157,8.20E-07,49.374,33.024,Inf,-1.258969386,0.310095772,NA,Inf,Inf,17.665,-1.569065158,Atk122,-1219.376902
1158,2.73E-06,60.961,13.719,Inf,0.361383362,1.185691628,1.521335236,Inf,Inf,22.708,-0.824308266,Atk123,-1457.156307
1159,1.29E-06,55.053,33.94,67.146,1.237990714,2.355551944,NA,12.093,33.206,6.037,-1.11756123,Atk124,-1476.959699
1160,2.30E-06,62,29.979,Inf,0.446783073,NA,1.6496275,Inf,Inf,7.43,NA,Atk125,-1102.846685
1161,1.35E-06,73,32.715,Inf,0.472271483,NA,1.681795502,Inf,Inf,27.491,NA,Atk126,-1526.942262
1162,1.57E-06,46.311,19.058,Inf,0.722744706,0.294332032,2.419520033,Inf,Inf,20.413,0.428412674,Atk127,-1401.514192
1163,1.65E-06,59.148,29.522,109.682,0.833186851,0.643239007,2.632968222,50.534,80.16,14.207,0.189947843,Atk128,-1836.345884
1164,3.45E-06,55.66,9.266,Inf,0.332842258,0.094967058,1.482005862,Inf,Inf,34.805,0.2378752,Atk129,-1750.313864
1165,1.90E-06,52.755,-15.922,68.876,0.310114718,1.396390652,1.447483061,16.121,84.798,13.509,-1.086275934,Atk13,-1660.41841
1166,1.35E-06,51.942,2.795,89.857,0.404131902,0.502653684,1.610027311,37.915,87.062,16.513,-0.098521782,Atk130,-1354.008212
1167,1.21E-06,61.338,34.378,94.354,0.9597648,0.827553537,NA,33.016,59.976,11.182,0.132211263,Atk131,-1711.365872
1168,7.56E-07,54.377,35.551,63.393,NA,NA,NA,9.016,27.842,4.971,NA,Atk132,-1607.90577
1169,1.35E-06,48.639,28.091,Inf,1.079827117,0.183636612,NA,Inf,Inf,22.377,0.896190505,Atk133,-1293.439438
1170,1.68E-06,54.662,29.267,67.279,1.047820686,2.198516093,NA,12.617,38.012,6.817,-1.150695407,Atk134,-1458.946416
1171,8.90E-07,61.916,47.165,68.825,-0.568674477,4.126643547,NA,6.909,21.66,3.796,-4.695318024,Atk135,-1347.794874
1172,1.37E-06,55.83,16.839,69.473,0.6453634,1.586393793,2.139177088,13.643,52.634,8.865,-0.941030392,Atk136,-1548.842192
1173,2.23E-06,75.642,41.45,80.686,0.859136993,9.632949653,2.568453827,5.044,39.236,5.302,-8.77381266,Atk137,-1597.315134
1174,1.75E-06,67.084,36.731,83.851,0.889548702,1.555006829,2.691194171,16.767,47.12,8.569,-0.665458127,Atk138,-1750.550687
1175,1.71E-06,59.238,29.87,76.764,0.884614307,1.308291362,2.801407,17.526,46.894,8.626,-0.423677055,Atk139,-1441.604905
1176,2.08E-06,48.325,-1.256,64.054,0.440822492,1.339044097,1.711595841,15.729,65.31,10.911,-0.898221605,Atk14,-1418.491146
1177,9.14E-07,69,42.576,Inf,0.900718846,NA,2.716783838,Inf,Inf,10.395,NA,Atk140,-1456.633842
1178,1.47E-06,55.307,33.741,92.556,-0.638162688,0.777599768,NA,37.249,58.815,10.455,-1.415762457,Atk141,-1602.257968
1179,7.57E-07,72,30.722,Inf,0.497728724,NA,1.737613908,Inf,Inf,24.169,NA,Atk142,-1618.345878
1180,1.16E-06,63,24.389,Inf,NA,NA,NA,Inf,Inf,23.821,NA,Atk143,-1282.554462
1181,8.07E-07,57.774,37.649,Inf,1.354600444,0.383278405,NA,Inf,Inf,15.524,0.971322039,Atk144,-1399.176226
1182,9.11E-07,49.31,30.735,Inf,-1.00131438,0.290918995,NA,Inf,Inf,19.398,-1.292233375,Atk145,-1304.085145
1183,1.60E-06,65,32.051,Inf,0.444920588,NA,1.630092563,Inf,Inf,7.222,NA,Atk146,-1066.712684
1184,1.12E-06,61.039,13.328,75.789,0.507449469,1.395854393,1.773124156,14.75,62.461,10.304,-0.888404924,Atk147,-1391.431875
1185,6.15E-07,54.039,41.266,74.084,-0.65059531,1.503265465,NA,20.045,32.818,5.946,-2.153860775,Atk148,-1325.814449
1186,8.24E-07,55.097,31.638,92.45,1.072479103,0.762952098,NA,37.353,60.812,10.942,0.309527005,Atk149,-1672.416562
1187,1.98E-06,48.221,-0.896,67.135,0.429633948,1.12638769,1.688505316,18.914,68.031,11.833,-0.696753742,Atk15,-1601.28163
1188,1.05E-06,61.638,39.136,Inf,1.202057721,1.03787961,NA,Inf,Inf,10.957,0.164178111,Atk150,-1278.23207
1189,1.13E-06,63,34.865,Inf,0.479928073,NA,1.695051113,Inf,Inf,14.105,NA,Atk151,-967.9112258
1190,1.43E-06,50.645,22.375,Inf,0.784168818,0.211021233,2.590284259,Inf,Inf,29.886,0.573147585,Atk152,-1691.705095
1191,1.15E-06,72,35.805,Inf,0.627071876,NA,1.991607518,Inf,Inf,8.572,NA,Atk153,-1502.928134
1192,1.26E-06,53.572,8.459,65.31,0.547787714,-1.921414242,1.937133178,11.738,56.851,9.027,2.469201957,Atk154,-1750.983255
1193,1.45E-06,44.667,16.007,69.365,0.815617293,1.091808641,2.731579326,24.698,53.358,10.086,-0.276191348,Atk155,-1632.471834
1194,1.06E-07,46.957,42.422,50.709,-0.799897967,-1.7764728,NA,3.752,8.287,1.552,0.976574833,Atk156,-1210.3998
1195,7.20E-07,56.211,35.778,79.638,-0.773078572,1.175141223,NA,23.427,43.86,8.216,-1.948219795,Atk157,-1554.744584
1196,5.11E-07,48.198,39.349,55.807,-0.809318546,3.811688542,NA,7.609,16.458,3.113,-4.621007088,Atk158,-1160.549572
1197,1.31E-06,53.596,33.359,76.429,-0.795608436,1.135684593,NA,22.833,43.07,8.106,-1.931293029,Atk159,-1315.143796
1198,2.29E-06,49.263,-8.194,61.686,0.386101144,1.875323012,1.604416933,12.423,69.88,10.733,-1.489221868,Atk16,-1616.246698
1199,1.42E-06,61,27.683,Inf,0.509806504,NA,1.790769423,Inf,Inf,9.125,NA,Atk160,-1281.242312
1200,1.51E-06,60,32.435,Inf,0.699393435,NA,2.216398263,Inf,Inf,5.407,NA,Atk161,-1155.072041
1201,1.24E-06,68,42.305,Inf,0.784929885,NA,2.353981286,Inf,Inf,13.038,NA,Atk162,-1389.219154
1202,1.31E-06,54.899,32.864,Inf,1.060393276,0.231000706,NA,Inf,Inf,25.865,0.82939257,Atk163,-1553.859523
1203,1.70E-06,57.453,26.569,103.69,0.747439264,0.514850455,2.364504134,46.237,77.121,14.014,0.232588809,Atk164,-1543.975295
1204,1.69E-06,57.341,15.86,66.991,0.60171119,2.295413963,2.000040428,9.65,51.131,7.832,-1.693702773,Atk165,-1340.815048
1205,1.43E-06,67,41.394,Inf,0.879780932,NA,2.632013588,Inf,Inf,5.709,NA,Atk166,-1323.484442
1206,1.49E-06,55.874,25.402,107.581,0.738597734,0.462962055,2.34729608,51.707,82.179,14.572,0.275635679,Atk167,-1274.400266
1207,1.48E-06,62,36.568,Inf,0.829489905,NA,2.557846561,Inf,Inf,7.038,NA,Atk168,-1233.511484
1208,1.48E-06,54.266,29.414,Inf,0.922902882,0.445613264,2.943816737,Inf,Inf,16.205,0.477289618,Atk169,-1404.690075
1209,2.36E-06,48.307,#NAME?,92.971,0.164214523,0.350224425,1.217517397,44.664,Inf,24.718,-0.186009902,Atk17,-1306.021058
1210,1.93E-06,62,24.103,Inf,0.443428075,NA,1.654699795,Inf,Inf,10.872,NA,Atk170,-1475.534092
1211,1.12E-06,58.591,46.474,75.017,-0.552861317,1.503503508,NA,16.426,28.543,5.334,-2.056364825,Atk171,-1206.502777
1212,1.30E-06,60.499,39.998,Inf,NA,0.32692614,NA,Inf,Inf,9.922,NA,Atk172,-1235.053953
1213,1.37E-06,55.778,24.641,Inf,0.730967509,0.331403376,2.342505996,Inf,Inf,18.119,0.399564133,Atk173,-1381.2762
1214,1.29E-06,54.978,25.622,Inf,0.743088974,0.268425843,2.390132847,Inf,Inf,23.622,0.474663132,Atk174,-1477.990171
1215,1.71E-06,56.239,20.18,115.547,0.585267641,0.484654727,1.973745657,59.308,95.367,16.985,0.100612915,Atk175,-1565.64266
1216,1.90E-06,54.49,12.771,92.435,0.5065567,0.523128602,1.805054594,37.945,79.664,15.121,-0.016571902,Atk176,-1214.750998
1217,1.59E-06,61,33.67,Inf,0.715480253,NA,2.244478514,Inf,Inf,5.545,NA,Atk177,-1148.271145
1218,1.40E-06,60.176,37.209,Inf,NA,0.785259109,NA,Inf,Inf,12.165,NA,Atk178,-1240.733264
1219,1.72E-06,61,30.001,Inf,0.56617925,NA,1.892593281,Inf,Inf,4.931,NA,Atk179,-1320.156691
1220,2.47E-06,49.934,-14.687,62.453,0.351753276,1.943061335,1.53874779,12.519,77.14,11.639,-1.591308059,Atk18,-1570.967482
1221,1.41E-06,62.491,46.056,73.479,NA,2.318624176,NA,10.988,27.423,5.162,NA,Atk180,-1312.062459
1222,2.40E-06,60.936,4.528,78.843,0.420425423,0.826242227,1.623722109,17.907,74.315,12.464,-0.405816804,Atk181,-1539.858973
1223,9.94E-07,50.737,33.657,Inf,-0.927408251,0.377364736,NA,Inf,Inf,14.372,-1.304772987,Atk182,-1291.012911
1224,1.07E-06,52.519,31.689,111.938,1.158440735,0.560888875,NA,59.419,80.249,12.537,0.59755186,Atk183,-1257.280773
1225,1.18E-06,65,33.7,Inf,0.619864396,NA,2.002150112,Inf,Inf,16.341,NA,Atk184,-1390.231563
1226,1.39E-06,70.29,23.906,Inf,0.349396761,0.229885269,1.465497896,Inf,Inf,22.235,0.119511492,Atk185,-1461.63883
1227,1.46E-06,58.437,33.704,90.657,1.006907341,0.831996936,NA,32.22,56.953,10.572,0.174910405,Atk186,-1600.803476
1228,1.41E-06,58.744,33.363,87.918,1.011069865,0.81223498,NA,29.174,54.555,10.217,0.198834885,Atk187,-1371.803275
1229,1.55E-06,58.619,34.098,94.063,1.00171533,0.511321593,3.095670383,35.444,59.965,10.976,0.490393737,Atk188,-1376.858121
1230,1.23E-06,56.075,41.661,81.316,-0.884757869,0.832935632,NA,25.241,39.655,7.049,-1.717693501,Atk189,-1130.858045
1231,2.28E-06,46.105,-10.431,68.861,0.373642222,1.040814471,1.58764146,22.756,79.292,14.021,-0.667172249,Atk19,-1569.933444
1232,1.04E-06,51.946,38.122,Inf,-1.017677874,0.447899421,NA,Inf,Inf,10.179,-1.465577295,Atk190,-1096.161871
1233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atk191,NULL
1234,1.87E-06,59.752,17.636,71.81,0.609970149,1.876167119,2.003621823,12.058,54.174,8.734,-1.26619697,Atk192,-1462.348866
1235,1.44E-06,58.74,33.323,77.451,1.032070696,1.205131548,NA,18.711,44.128,8.27,-0.173060852,Atk193,-1409.484119
1236,1.72E-06,57.511,29.497,66.819,0.9596051,2.974944477,3.0191764,9.308,37.322,6.228,-2.015339377,Atk194,-1457.29526
1237,2.15E-06,48.277,9.867,75.241,0.572543689,0.856361719,2.00822548,26.964,65.374,12.282,-0.283818029,Atk195,-1559.773451
1238,1.98E-06,54.077,#NAME?,71.444,0.107358055,0.531439197,1.142696218,17.367,Inf,26.908,-0.424081142,Atk196,-1420.450836
1239,2.85E-06,55.957,11.907,60.87,0.563595046,3.603234749,1.942512822,4.913,48.963,6.172,-3.039639704,Atk197,-1324.913753
1240,2.84E-06,55.26,-6.161,74.541,0.347763919,1.055350422,1.51086019,19.281,80.702,13.615,-0.707586503,Atk198,-1538.388144
1241,2.45E-06,52.619,15.178,61.498,0.659844739,2.311428203,2.172972135,8.879,46.32,7.122,-1.651583464,Atk199,-1194.45329
1242,1.89E-06,60,18.648,Inf,0.334658903,NA,1.47659011,Inf,Inf,11.829,NA,Atk2,-1414.194132
1243,2.55E-06,49.762,-13.937,88.405,0.306213077,0.516867733,1.453639424,38.643,102.342,19.318,-0.210654656,Atk20,-1753.064459
1244,2.45E-06,52.409,14.901,70.006,0.623063845,1.24421184,2.090849959,17.597,55.105,9.863,-0.621147995,Atk200,-1416.047409
1245,3.18E-06,53.888,15.999,65.84,0.66965039,1.847255782,2.194605003,11.952,49.841,8.182,-1.177605392,Atk201,-1453.803426
1246,3.37E-06,55.638,3.713,61.147,0.465878954,-5.010674695,1.727945173,5.509,57.434,7.353,5.476553649,Atk202,-1383.144721
1247,1.59E-06,45.213,0.966,60.343,0.512139412,NA,1.878579465,15.13,59.377,10.022,NA,Atk203,-1429.959935
1248,2.72E-06,57.651,6.25,80.974,0.441370088,0.852360637,1.678631018,23.323,74.724,13.424,-0.41099055,Atk204,-1457.03117
1249,2.45E-06,53.914,0.172,73.293,0.417250249,0.953216209,1.641377648,19.379,73.121,12.591,-0.53596596,Atk205,-1443.178663
1250,2.55E-06,54.946,-0.352,61.569,0.43479581,2.981878973,1.672733899,6.623,61.921,8.123,-2.547083163,Atk206,-1359.437478
1251,2.73E-06,55.474,5.501,74.851,0.462308659,1.044323288,1.722196347,19.377,69.35,12.109,-0.58201463,Atk207,-1483.3221
1252,2.29E-06,47.521,3.485,63.525,0.51841452,1.289661003,1.880131656,16.004,60.04,10.309,-0.771246483,Atk208,-1295.553536
1253,2.66E-06,57.117,-10.753,61.232,0.329737768,4.780505425,1.473833307,4.115,71.985,8.425,-4.450767657,Atk209,-1303.664092
1254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atk21,NULL
1255,2.51E-06,55.533,4.914,68.029,0.460191309,1.634357111,1.718860844,12.496,63.115,9.958,-1.174165803,Atk210,-1540.762274
1256,2.25E-06,53.41,14.177,66.462,0.609042977,1.64971254,2.049891821,13.052,52.285,8.746,-1.040669564,Atk211,-1498.06721
1257,2.46E-07,73.016,69.247,76.868,-0.35661173,NA,NA,3.852,7.621,1.432,NA,Atk212,-1196.512642
1258,1.42E-06,50.119,16.034,77.134,0.663116203,0.973398631,2.209946861,27.015,61.1,11.52,-0.310282428,Atk213,-1653.598705
1259,1.77E-06,50.404,15.791,88.135,0.612642965,0.682711501,2.084866519,37.731,72.344,13.614,-0.070068536,Atk214,-1620.189881
1260,2.36E-06,60.449,-8.143,70.2,0.341713368,2.422627206,1.485303538,9.751,78.343,11.038,-2.080913838,Atk215,-1530.772247
1261,8.26E-08,57.931,52.636,61.972,-0.484222587,-1.407482125,NA,4.041,9.336,1.743,0.923259538,Atk216,-1420.62179
1262,1.30E-06,50.336,31.694,Inf,1.259731545,0.304260739,NA,Inf,Inf,19.282,0.955470806,Atk217,-1267.911528
1263,1.91E-06,61.585,23.439,71.826,NA,2.450635711,2.20673981,10.241,48.387,7.681,NA,Atk218,-1551.931051
1264,2.01E-06,60.146,14.588,92.252,0.492604845,0.718026833,1.76010734,32.106,77.664,14.628,-0.225421988,Atk219,-1600.57879
1265,1.52E-06,49.36,15.712,64.835,0.71068251,1.602636402,2.367675277,15.475,49.123,8.735,-0.891953892,Atk22,-1684.243978
1266,1.85E-06,56.96,18.729,71.687,NA,1.581922615,NA,14.727,52.958,9.093,NA,Atk220,-1591.849902
1267,2.13E-06,53.508,16.594,75.962,0.648281696,1.049730814,2.148251327,22.454,59.368,11.031,-0.401449117,Atk221,-1641.465673
1268,2.83E-06,71.36,9.538,76.394,0.41565069,3.968390095,1.584066539,5.034,66.856,8.169,-3.552739405,Atk222,-1654.903825
1269,-3.38E-07,76,76,76,-0.302061237,NA,NA,0,0,#NAME?,NA,Atk223,-1629.717728
1270,4.49E-07,73,55.092,Inf,-0.54518909,NA,NA,Inf,Inf,8.692,NA,Atk224,-1209.117152
1271,1.43E-06,74,32.327,Inf,0.486404421,NA,1.697738708,Inf,Inf,10.754,NA,Atk225,-1629.225621
1272,8.94E-07,61.089,39.898,102.911,-0.853455244,0.886377098,NA,41.822,63.013,10.877,-1.739832342,Atk226,-1454.172332
1273,1.80E-06,53.443,23.37,84.928,NA,0.806535209,2.536538256,31.485,61.558,11.615,NA,Atk227,-1470.130343
