,rmax,topt,ctmin,ctmax,e,eh,q10,thermal_safety_margin,thermal_tolerance,breadth,skewness,orginalID
909,1.20E-05,15,#NAME?,Inf,NA,NA,NA,Inf,Inf,10,NA,967
910,2.34E-05,20,8.13,Inf,NA,NA,NA,Inf,Inf,8.291,NA,968
911,1.45E-05,20,5.25,Inf,NA,NA,NA,Inf,Inf,6.849,NA,969
912,1.95E-05,20,8.993,Inf,NA,NA,NA,Inf,Inf,7.815,NA,970
913,1.08E-05,20,5.001,Inf,NA,NA,NA,Inf,Inf,4.727,NA,971
914,0.000360815,31.501,0.079,Inf,0.788834301,NA,3.029214122,Inf,Inf,11.618,NA,972
915,0.000171051,34.365,1.619,Inf,0.097469183,NA,1.131869971,Inf,Inf,23.718,NA,973
916,0.000309578,35.72,1.325,Inf,0.280108049,NA,1.43699162,Inf,Inf,15.31,NA,974
917,0.000250823,37.728,7.605,Inf,0.092678113,NA,1.116848843,Inf,Inf,25.564,NA,975
918,0.000162337,38.231,1.192,Inf,-0.014061021,NA,0.97081393,Inf,Inf,26.249,NA,976
919,2.58E-05,25.59,0.275,Inf,0.265851177,NA,1.43149013,Inf,Inf,10.9,NA,977
920,2.90E-08,32.675,5.098,Inf,0.551018924,NA,2.062789123,Inf,Inf,5.814,NA,978
921,1.06E-08,23.869,4.842,Inf,0.448357545,NA,1.870851304,Inf,Inf,22.726,NA,979
922,2.51E-08,32.807,2.988,Inf,0.042147338,NA,1.048916514,Inf,Inf,23.72,NA,980
923,4.09E-08,32.999,3.358,Inf,0.05242265,NA,1.062878343,Inf,Inf,23.377,NA,981
924,1.13E-07,28.872,4.082,Inf,0.393003847,NA,1.698075365,Inf,Inf,11.653,NA,982
925,1.36E-07,28.817,2.984,Inf,0.397059974,NA,1.706850556,Inf,Inf,11.698,NA,983
926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,984
927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,985
928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,986
929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,987
930,-5.78E-07,10,10,10,NA,-0.038499274,NA,0,0,#NAME?,NA,988
931,6.64E-06,35,7.685,Inf,-0.123611605,NA,0.841826809,Inf,Inf,23.896,NA,989
932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,990
933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,991
934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,992
935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,993
936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,994
937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,995
938,7.52E-06,23,10.829,Inf,0.263828577,NA,1.424603828,Inf,Inf,7.305,NA,996
939,1.02E-05,23,10.133,Inf,0.5070136,NA,1.989183428,Inf,Inf,8.63,NA,997
940,1.69E-05,48.813,5.967,Inf,-0.057918053,NA,0.922335405,Inf,Inf,37.195,NA,998
941,2.21E-05,42.7875,7.497,Inf,-0.057734566,NA,0.924090667,Inf,Inf,36.677,NA,999
942,3.78E-05,51.933,0.366,Inf,0.174863921,NA,1.234890721,Inf,Inf,23.164,NA,1000
943,2.79E-05,47.992,-5.528,Inf,0.082604411,NA,1.105779531,Inf,Inf,29.377,NA,1001
944,4.04E-05,49.549,11.276,Inf,0.147329362,NA,1.191156478,Inf,Inf,24.233,NA,1002
945,2.69E-05,50.115,10.001,Inf,-0.04202553,NA,0.941462965,Inf,Inf,32.236,NA,1003
946,1.73E-05,52.312,-4.487,Inf,0.032523909,NA,1.034792777,Inf,Inf,34.516,NA,1004
947,1.56E-05,43.4945,7.842,Inf,-0.018377766,NA,0.97279713,Inf,Inf,38.149,NA,1005
948,4.01E-05,52.093,4.878,Inf,0.067806641,NA,1.084569346,Inf,Inf,39.312,NA,1006
949,3.51E-05,54.147,2.123,Inf,0.036135865,NA,1.039350019,Inf,Inf,37.413,NA,1007
950,3.50E-05,50.169,5.36,Inf,-0.010969474,NA,0.980967307,Inf,Inf,37.536,NA,1008
951,3.42E-05,52.792,-6.691,Inf,0.087706564,NA,1.110593143,Inf,Inf,31.293,NA,1009
952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022
953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023
954,2.29E-05,30.173,4.312,Inf,0.267990911,NA,1.432043115,Inf,Inf,11.975,NA,1024
955,3.94E-05,32.234,6.227,Inf,0.29452307,NA,1.478791884,Inf,Inf,10.486,NA,1025
956,3.17E-13,37.972,-5.063,Inf,0.140434134,NA,1.198444627,Inf,Inf,21.097,NA,1026
957,1.92E-13,37.788,-5.293,Inf,0.330140521,NA,1.540397657,Inf,Inf,10.519,NA,1027
958,1.59E-13,15.045,-11.477,Inf,0.362635223,NA,1.701574901,Inf,Inf,8.016,NA,1028
959,7.29E-14,14.985,-9.48,Inf,0.602647763,NA,2.413015473,Inf,Inf,4.372,NA,1029
960,5.84E-14,30.559,-37.547,Inf,-0.122287031,NA,0.837690344,Inf,Inf,15.317,NA,1030
961,8.27E-14,30.783,-15.539,Inf,0.39052521,NA,1.690751056,Inf,Inf,5.55,NA,1031
962,1.00E-13,24.927,3.187,Inf,0.107498889,NA,1.159471869,Inf,Inf,16.15,NA,1032
963,5.57E-14,25.208,-3.678,Inf,0.392397081,NA,1.717425245,Inf,Inf,15.054,NA,1033
964,1.00E-06,29.136,6.747,Inf,0.116988602,NA,1.172596712,Inf,Inf,26.487,NA,1034
965,1.12E-06,34.968,5.157,Inf,-0.000472128,NA,0.994906332,Inf,Inf,25.683,NA,1035
966,1.17E-06,35.132,2.939,Inf,0.044013107,NA,1.05652047,Inf,Inf,24.666,NA,1036
967,7.03E-07,34.9775,5.953,Inf,0.005354759,NA,1.004447357,Inf,Inf,25.822,NA,1037
968,7.14E-07,34.8805,6.018,Inf,0.050359695,NA,1.068227583,Inf,Inf,25.976,NA,1038
969,7.49E-07,35.134,3.357,Inf,0.074226676,NA,1.100219437,Inf,Inf,24.76,NA,1039
970,9.73E-07,35.0265,5.989,Inf,0.029009804,NA,1.037506462,Inf,Inf,26.209,NA,1040
971,1.05E-06,35.053,4.135,Inf,0.017241656,NA,1.020078678,Inf,Inf,25.27,NA,1041
972,1.04E-06,35.225,2.572,Inf,0.081389648,NA,1.110818049,Inf,Inf,24.635,NA,1042
973,3.66E-07,27.972,6.865,Inf,0.164069439,NA,1.249476753,Inf,Inf,26.657,NA,1043
974,3.59E-07,28.062,7.041,Inf,0.245358365,NA,1.397294524,Inf,Inf,26.464,NA,1044
975,3.69E-07,34.947,3.953,Inf,-0.006266443,NA,0.984105704,Inf,Inf,25.25,NA,1045
976,3.18E-07,30.1245,6.09,Inf,-0.071469424,NA,0.901356343,Inf,Inf,21.182,NA,1046
977,3.99E-07,35.068,5.033,Inf,-0.00408959,NA,0.990807528,Inf,Inf,25.686,NA,1047
978,3.99E-07,35.08,4.592,Inf,0.031474114,NA,1.039448611,Inf,Inf,25.665,NA,1048
979,7.31E-07,28.3295,7.308,Inf,0.026759071,NA,1.033840549,Inf,Inf,26.435,NA,1049
980,8.40E-07,35.066,6.073,Inf,0.023014361,NA,1.027915997,Inf,Inf,25.88,NA,1050
981,8.12E-07,35.264,4.797,Inf,0.089155006,NA,1.118544556,Inf,Inf,24.841,NA,1051
982,7.95E-07,29.956,5.527,Inf,-0.137993219,NA,0.823276806,Inf,Inf,21.127,NA,1052
983,8.55E-07,34.9145,5.864,Inf,0.044582252,NA,1.060014896,Inf,Inf,26.01,NA,1053
984,8.31E-07,34.879,3.236,Inf,0.103857024,NA,1.142637109,Inf,Inf,23.584,NA,1054
985,3.48E-07,29.982,5.679,Inf,-0.064589761,NA,0.909463252,Inf,Inf,21.098,NA,1055
986,3.52E-07,34.9845,5.684,Inf,0.04114425,NA,1.053110959,Inf,Inf,26.175,NA,1056
987,3.62E-07,29.2745,6.558,Inf,0.140841672,NA,1.212070666,Inf,Inf,26.529,NA,1057
988,5.51E-07,28.2835,7.201,Inf,0.11817298,NA,1.174324678,Inf,Inf,26.568,NA,1058
989,5.42E-07,34.9975,6.116,Inf,0.044435025,NA,1.058294134,Inf,Inf,26.03,NA,1059
990,5.52E-07,35.238,2.901,Inf,0.034859699,NA,1.040810839,Inf,Inf,24.453,NA,1060
991,1.05E-06,35.121,5.836,Inf,0.067740626,NA,1.091374734,Inf,Inf,25.966,NA,1061
992,1.12E-06,35.355,5.471,Inf,0.000110246,NA,0.99446833,Inf,Inf,25.608,NA,1062
993,1.14E-06,35.253,4.025,Inf,0.019946157,NA,1.020756554,Inf,Inf,25.207,NA,1063
994,7.23E-07,28.5895,6.922,Inf,0.154296232,NA,1.234746623,Inf,Inf,26.552,NA,1064
995,8.02E-07,35.09,5.201,Inf,0.076901316,NA,1.106202849,Inf,Inf,26.054,NA,1065
996,8.34E-07,34.928,4.536,Inf,0.06292956,NA,1.082415357,Inf,Inf,25.578,NA,1066
997,3.68E-06,40,0.169,Inf,0.229373248,NA,1.340085762,Inf,Inf,16.928,NA,1067
998,2.91E-05,29.063,-10.031,Inf,0.336569156,NA,1.559987776,Inf,Inf,5.993,NA,1068
999,2.90E-05,29.024,-10.242,Inf,0.335484664,NA,1.558037166,Inf,Inf,6.087,NA,1069
1000,1.28E-05,35.965,1.842,Inf,0.275919161,NA,1.42433955,Inf,Inf,11.762,NA,1070
1001,5.38E-06,29.575,11.561,Inf,0.091121323,NA,1.126681923,Inf,Inf,11.013,NA,1071
1002,6.92E-06,43.4315,12.37,Inf,-0.044874184,NA,0.941677413,Inf,Inf,28.765,NA,1072
1003,4.50E-06,44.7755,13.862,Inf,-0.128086351,NA,0.849184945,Inf,Inf,27.84,NA,1073
1004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1074
1005,1.85E-05,50,22.458,Inf,-0.154929132,NA,0.826389335,Inf,Inf,23.788,NA,1075
1006,1.022233245,20.471,9.534,Inf,NA,NA,NA,Inf,Inf,9.043,NA,1076
1007,1.41E-05,34.667,9.922,Inf,0.691652496,NA,2.432473791,Inf,Inf,4.339,NA,1077
1008,1.76E-05,34.894,4.69,Inf,0.46190951,NA,1.817970761,Inf,Inf,7.664,NA,1078
1009,2.03E-05,34.669,#NAME?,Inf,0.019424601,NA,1.028451167,Inf,Inf,11.334,NA,1079
1010,1.69E-05,35.007,9.464,Inf,0.371851484,NA,1.622883814,Inf,Inf,7.334,NA,1080
1011,1.12E-05,30,-3.835,Inf,0.623110117,NA,2.296528622,Inf,Inf,2.81,NA,1083
1012,1.30E-05,30,-3.067,Inf,0.639401372,NA,2.343768325,Inf,Inf,2.739,NA,1084
1013,1.98E-05,30,5.846,Inf,0.769022429,NA,2.771240603,Inf,Inf,2.547,NA,1085
1014,1.08E-05,30,-1.096,Inf,0.684910941,NA,2.485302933,Inf,Inf,2.559,NA,1086
1015,1.16E-05,30,-5.083,Inf,0.598160305,NA,2.219858648,Inf,Inf,2.926,NA,1087
1016,1.29E-05,30,-4.715,Inf,0.605334269,NA,2.24131371,Inf,Inf,2.892,NA,1088
1017,1.76E-05,30,-0.156,Inf,0.708695319,NA,2.563847419,Inf,Inf,2.473,NA,1089
1018,1.10E-05,30,-1.142,Inf,0.683783142,NA,2.481301395,Inf,Inf,2.563,NA,1090
1019,1.20E-05,30,-4.627,Inf,0.607079376,NA,2.247142523,Inf,Inf,2.884,NA,1091
1020,1.40E-05,30,-4.314,Inf,0.592386683,NA,2.205174106,Inf,Inf,3.033,NA,1092
1021,2.18E-05,30,3.97,Inf,0.833429721,NA,3.002298749,Inf,Inf,2.106,NA,1093
1022,1.01E-05,30,-1.743,Inf,0.669344797,NA,2.434301933,Inf,Inf,2.618,NA,1094
1023,1.24E-05,30,-1.381,Inf,0.624353954,NA,2.297661815,Inf,Inf,3.041,NA,1095
1024,1.26E-05,30,-4.484,Inf,0.609919554,NA,2.255016792,Inf,Inf,2.87,NA,1096
1025,2.04E-05,30,6.018,Inf,0.901445993,NA,3.281149066,Inf,Inf,1.964,NA,1097
1026,9.89E-06,30,-2.591,Inf,0.649900019,NA,2.374057506,Inf,Inf,2.695,NA,1098
1027,1.19E-05,30,-6.379,Inf,0.574061148,NA,2.153799752,Inf,Inf,3.048,NA,1099
1028,1.47E-05,30,-5.035,Inf,0.515432154,NA,1.994813854,Inf,Inf,3.72,NA,1100
1029,1.79E-05,30,1.103,Inf,0.742975412,NA,2.672509338,Inf,Inf,2.36,NA,1101
1030,9.48E-06,30,-2.828,Inf,0.64462688,NA,2.359378672,Inf,Inf,2.717,NA,1102
1031,1.31E-05,30,-7.316,Inf,0.557678309,NA,2.106649995,Inf,Inf,3.136,NA,1103
1032,1.83E-05,30,-0.004,Inf,0.629165916,NA,2.311064031,Inf,Inf,3.234,NA,1104
1033,1.86E-05,30,8.16,Inf,0.835546074,NA,3.018464695,Inf,Inf,2.387,NA,1105
1034,1.08E-05,30,-1.939,Inf,0.664759488,NA,2.419500751,Inf,Inf,2.636,NA,1106
1035,1.14E-05,30,-5.251,Inf,0.548194388,NA,2.080787598,Inf,Inf,3.419,NA,1107
1036,1.81E-05,30,-4.133,Inf,0.614484556,NA,2.268766715,Inf,Inf,2.857,NA,1108
1037,1.96E-05,30,7.026,Inf,0.871074885,NA,3.156559455,Inf,Inf,2.232,NA,1109
1038,9.68E-06,30,-6.483,Inf,0.572204779,NA,2.148280874,Inf,Inf,3.058,NA,1110
1039,1.37E-05,30,-1.029,Inf,0.686556464,NA,2.489284935,Inf,Inf,2.553,NA,1111
1040,1.56E-05,30,-0.183,Inf,0.5281741,NA,2.025597786,Inf,Inf,4.883,NA,1112
1041,2.12E-05,30,6.342,Inf,0.925928419,NA,3.384555317,Inf,Inf,1.91,NA,1113
1042,1.13E-05,30,-0.305,Inf,0.704819503,NA,2.546308815,Inf,Inf,2.487,NA,1114
1043,5.59E-05,30,-7.809,Inf,0.483110778,NA,1.896575175,Inf,Inf,3.813,NA,1115
1044,4.91E-05,30,-5.423,Inf,0.441345547,NA,1.794832783,Inf,Inf,4.582,NA,1116
1045,4.56E-05,30,-2.717,Inf,0.427375152,NA,1.76107725,Inf,Inf,5.558,NA,1117
1046,5.34E-05,30,-1.131,Inf,0.46256436,NA,1.845103594,Inf,Inf,4.669,NA,1118
1047,5.39E-05,30,-10.27,Inf,0.47198393,NA,1.869117876,Inf,Inf,3.81,NA,1119
1048,4.93E-05,30,-1.601,Inf,0.436306591,NA,1.781695497,Inf,Inf,5.628,NA,1120
1049,4.90E-05,30,-0.936,Inf,0.602303858,NA,2.215028971,Inf,Inf,3.231,NA,1121
1050,3.97E-05,30,-5.314,Inf,0.575267397,NA,2.13895979,Inf,Inf,3.087,NA,1122
1051,2.87E-05,30,-1.213,Inf,0.53653158,NA,2.032565885,Inf,Inf,3.987,NA,1123
1052,2.94E-05,30,-2.248,Inf,0.592889876,NA,2.188747449,Inf,Inf,3.109,NA,1124
1053,3.74E-05,30,0.991,Inf,0.580609649,NA,2.152077201,Inf,Inf,3.757,NA,1125
1054,2.14E-05,30,-0.283,Inf,0.455446929,NA,1.828073227,Inf,Inf,4.904,NA,1126
1055,3.12E-05,30,2.862,Inf,0.551583064,NA,2.070873267,Inf,Inf,4.531,NA,1127
1056,2.26E-05,30,2.263,Inf,0.492395667,NA,1.91690661,Inf,Inf,5.521,NA,1128
1057,1.59E-05,30,-7.298,Inf,0.547956343,NA,2.065349565,Inf,Inf,3.216,NA,1129
1058,3.42E-05,30,3.161,Inf,0.608756691,NA,2.23184938,Inf,Inf,3.814,NA,1130
1059,2.87E-05,30,0.868,Inf,0.468862352,NA,1.859033223,Inf,Inf,5.599,NA,1131
1060,1.44E-05,30,-6.346,Inf,0.574655602,NA,2.138381037,Inf,Inf,3.045,NA,1132
1061,2.16E-05,30,1.602,Inf,0.602200358,NA,2.213336151,Inf,Inf,3.597,NA,1133
1062,1.12E-05,30,1.473,Inf,0.530057043,NA,2.01597526,Inf,Inf,4.042,NA,1134
1063,1.42E-05,30,-2.333,Inf,0.534642563,NA,2.028256731,Inf,Inf,3.627,NA,1135
1064,2.29E-05,30,-4.189,Inf,0.615858054,NA,2.255163905,Inf,Inf,2.843,NA,1136
1065,1.71E-05,30,-3.498,Inf,0.50913785,NA,1.961255505,Inf,Inf,4.02,NA,1137
1066,1.29E-05,30,0.082,Inf,0.537532695,NA,2.035330974,Inf,Inf,3.901,NA,1138
1067,1.82E-05,30,-3.504,Inf,0.530696858,NA,2.017412393,Inf,Inf,3.735,NA,1139
1068,2.06E-05,30,-6.339,Inf,0.53073375,NA,2.0180349,Inf,Inf,3.432,NA,1140
1069,1.02E-05,30,1.936,Inf,0.516356685,NA,1.979860264,Inf,Inf,4.263,NA,1141
1070,2.55E-05,30,-2.693,Inf,0.555076058,NA,2.082619183,Inf,Inf,3.54,NA,1142
1071,1.71E-05,30,-1.858,Inf,0.534575835,NA,2.027952093,Inf,Inf,3.665,NA,1143
1072,7.49E-06,30,4.845,Inf,0.555043175,NA,2.080404812,Inf,Inf,5.222,NA,1144
1073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1145
1074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1146
1075,0.000339499,34.7975,2.872,Inf,0.016116336,NA,1.019708709,Inf,Inf,28.986,NA,1147
1076,8.34E-05,34.5005,2.91,Inf,-0.061261829,NA,0.91661456,Inf,Inf,29.005,NA,1148
1077,2.15E-05,35,-27.569,Inf,0.337649412,NA,1.549360095,Inf,Inf,11.166,NA,1149
1078,1.82E-05,35,21.13,Inf,0.6234744,NA,2.225476279,Inf,Inf,5.188,NA,1150
1079,3.60E-09,44.665,4.379,Inf,0.501435566,NA,1.841929492,Inf,Inf,4.981,NA,1151
1080,8.47E-08,50.282,2.712,Inf,0.036809461,NA,1.038856847,Inf,Inf,33.435,NA,1152
1081,9.04E-07,30,22.388,Inf,NA,NA,NA,Inf,Inf,3.774,NA,1153
1082,4.74E-07,30,2.565,Inf,0.422270818,NA,1.747419992,Inf,Inf,7.528,NA,1154
1083,9.23E-07,30,-0.372,Inf,0.448713775,NA,1.80772156,Inf,Inf,7.988,NA,1155
1084,5.18E-07,30,12.882,Inf,0.538633258,NA,2.034544042,Inf,Inf,13.915,NA,1156
1085,2.09E-06,23.9095,3.939,Inf,0.147008518,0.284671449,1.228191474,Inf,Inf,24.715,-0.13766293,1157
1086,2.06E-06,30.046,-4.712,Inf,0.226055408,NA,1.354971737,Inf,Inf,15.189,NA,1158
1087,3.21E-06,30.04,-1.018,Inf,0.042826505,NA,1.057116818,Inf,Inf,22.367,NA,1159
1088,3.39E-06,30.027,-4.881,Inf,0.213459203,NA,1.332626642,Inf,Inf,15.84,NA,1160
1089,1.72E-06,27.06,3.661,Inf,0.058068227,18.17446819,1.078921603,Inf,Inf,24.403,-18.11639996,1161
1090,2.02E-06,30.171,0.521,Inf,0.199472665,NA,1.304803798,Inf,Inf,17.248,NA,1162
1091,3.14E-06,30.082,1.57,Inf,-0.031206216,NA,0.953192454,Inf,Inf,23.444,NA,1163
1092,3.04E-06,30.163,4.168,Inf,0.125670693,NA,1.181574476,Inf,Inf,24.344,NA,1164
1093,8.57E-06,35,7.56,Inf,-0.062708659,NA,0.915862555,Inf,Inf,23.836,NA,1165
1094,9.97E-06,35,7.734,Inf,-0.2050441,NA,0.755547861,Inf,Inf,23.92,NA,1166
1095,1.03E-06,34.575,-41.874,Inf,0.240482531,NA,1.380040953,Inf,Inf,7.424,NA,1173
1096,7.74E-07,19.395,-0.033,Inf,-2.233530189,NA,NA,Inf,Inf,2.651,NA,1174
1097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1175
1098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1176
1099,1.77E-05,25.053,-20.721,Inf,0.426082246,NA,1.813699737,Inf,Inf,4.136,NA,1179
1100,1.57E-05,28.585,-11.513,Inf,0.417496647,NA,1.771577381,Inf,Inf,5.71,NA,1180
1101,9.05E-06,28.613,0.518,Inf,0.530135845,NA,2.05604755,Inf,Inf,5.293,NA,1181
1102,1.69E-05,25.216,-28.105,Inf,0.355022986,NA,1.6450561,Inf,Inf,4.912,NA,1182
1103,1.34E-05,28.941,-15.464,Inf,0.355085349,NA,1.628280727,Inf,Inf,6.93,NA,1183
1104,9.18E-06,28.362,-2.003,Inf,0.5247275,NA,2.043138491,Inf,Inf,5.146,NA,1184
1105,1.42E-06,24.0815,-0.23,Inf,-0.384429592,NA,0.565814154,Inf,Inf,21.307,NA,1185
1106,4.69E-06,28.4395,-0.113,Inf,-0.14121745,NA,0.810727293,Inf,Inf,25.779,NA,1186
1107,3.76E-06,30.313,-0.211,Inf,-0.158889625,NA,0.793928612,Inf,Inf,27.318,NA,1187
1108,2.98E-06,31.057,0.413,Inf,-0.151781262,NA,0.804414108,Inf,Inf,29.025,NA,1188
1109,4.79E-06,25.6125,1.451,Inf,-0.043888883,0.807565266,0.935882874,Inf,Inf,33.374,-0.851454149,1189
1110,3.68E-06,31.7465,0.401,Inf,-0.074627888,NA,0.896201322,Inf,Inf,33.04,NA,1190
1111,0.010551347,40,-6.979,Inf,0.247354783,NA,1.375399147,Inf,Inf,13.928,NA,39597
1112,0.078913816,40,24.574,Inf,1.560775026,NA,NA,Inf,Inf,1.203,NA,39599
1113,0.113354576,39.3695,2.609,Inf,-0.036349194,NA,0.94901314,Inf,Inf,33.859,NA,39600
1114,0.04180336,39.995,2.179,Inf,NA,NA,NA,Inf,Inf,33.652,NA,39601
1115,9.24E-06,36.3775,2.991,Inf,-0.129269243,NA,0.839286969,Inf,Inf,34.044,NA,39602
1116,9.58E-06,36.7955,2.937,Inf,0.000722969,NA,1.000343112,Inf,Inf,34.018,NA,39603
1117,7.26E-06,35.966,3.045,Inf,-0.033387508,NA,0.949838401,Inf,Inf,34.07,NA,39604
1118,2.15E-05,30,20.343,Inf,1.086860175,NA,NA,Inf,Inf,5.648,NA,39605
1119,2.37E-05,30,#NAME?,Inf,0.023040968,NA,1.036484267,Inf,Inf,16.143,NA,39606
1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39607
1121,0.030391928,40,-9.077,Inf,0.435129856,NA,1.749755132,Inf,Inf,4.275,NA,39608
1122,0.010624744,40,-14.207,Inf,0.191585296,NA,1.285126452,Inf,Inf,18.21,NA,39609
1123,0.072826432,40,0.56,Inf,0.490641607,NA,1.877196085,Inf,Inf,4.281,NA,39610
1124,0.018309389,40,0.139,Inf,0.290634904,NA,1.461258153,Inf,Inf,17.233,NA,39611
1125,0.013774036,35,6.868,Inf,0.625142424,NA,2.238516833,Inf,Inf,4.094,NA,39612
1126,0.130223174,35,-3.124,Inf,0.120933598,NA,1.171808803,Inf,Inf,18.444,NA,39613
1127,0.124636335,35,-4.955,Inf,0.130070584,NA,1.186053448,Inf,Inf,17.623,NA,39614
1128,2.31E-05,30,7.968,Inf,-0.384002711,NA,0.588759157,Inf,Inf,19.033,NA,39615
1129,4.88E-06,30,1.253,Inf,0.180321964,NA,1.269142456,Inf,Inf,15.521,NA,39616
1130,2.89E-06,32,10.228,Inf,0.058952615,NA,1.072381724,Inf,Inf,13.206,NA,39641
1131,1.46E-06,63,21.507,Inf,0.370320578,NA,1.531446766,Inf,Inf,14.215,NA,Atk1
1132,1.07E-06,70.862,17.161,Inf,-0.08413238,2.055235822,NA,Inf,Inf,59.644,-2.139368201,Atk10
1133,1.27E-06,68,21.44,Inf,0.267937902,NA,1.348406677,Inf,Inf,24.694,NA,Atk100
1134,7.20E-07,79,38.731,Inf,0.49088629,NA,1.696461444,Inf,Inf,31.985,NA,Atk101
1135,6.78E-07,65,37.282,Inf,1.061523379,NA,NA,Inf,Inf,17.538,NA,Atk102
1136,3.47E-07,69,27.927,Inf,NA,NA,NA,Inf,Inf,7.851,NA,Atk103
1137,2.19E-07,62,22.633,Inf,NA,NA,NA,Inf,Inf,34.416,NA,Atk104
1138,8.96E-07,68,35.421,Inf,0.562290266,NA,1.863279052,Inf,Inf,22.695,NA,Atk105
1139,7.97E-07,74,25.783,Inf,NA,NA,1.424993412,Inf,Inf,36.867,NA,Atk106
1140,4.03E-07,79,40.289,Inf,2.651127421,NA,0.564879207,Inf,Inf,13.358,NA,Atk107
1141,9.05E-07,58,31.938,Inf,0.74881322,NA,2.379616213,Inf,Inf,18.078,NA,Atk108
1142,6.16E-07,79,32.414,Inf,NA,NA,NA,Inf,Inf,9.918,NA,Atk109
1143,1.38E-06,72,6.796,Inf,-0.009097324,NA,NA,Inf,Inf,51.54,NA,Atk11
1144,7.23E-07,79,34.635,Inf,0.266969404,NA,NA,Inf,Inf,36.567,NA,Atk110
1145,1.43E-06,66,27.874,Inf,0.507858863,NA,1.777472553,Inf,Inf,20.942,NA,Atk111
1146,8.48E-07,62,40.532,Inf,0.852641009,NA,2.626957026,Inf,Inf,14.447,NA,Atk112
1147,1.23E-06,66,21.973,Inf,0.302162274,NA,1.406617295,Inf,Inf,30.059,NA,Atk113
1148,1.19E-06,71,26.585,Inf,0.309978843,NA,1.410040027,Inf,Inf,34.674,NA,Atk114
1149,3.26E-07,76,30.192,Inf,NA,NA,0.435455346,Inf,Inf,11.618,NA,Atk115
1150,7.42E-07,61,29.093,Inf,NA,NA,NA,Inf,Inf,27.498,NA,Atk116
1151,8.48E-07,60,32.562,Inf,0.724612411,NA,2.307824891,Inf,Inf,19.031,NA,Atk117
1152,4.17E-07,63,36.83,Inf,NA,NA,NA,Inf,Inf,6.318,NA,Atk118
1153,1.12E-06,80,28.231,Inf,0.162125619,NA,1.180243645,Inf,Inf,41.926,NA,Atk119
1154,1.03E-06,81,20.805,Inf,-0.020031648,NA,NA,Inf,Inf,50.911,NA,Atk12
1155,7.10E-07,69,28.815,Inf,0.2843226,NA,1.364053822,Inf,Inf,35.273,NA,Atk120
1156,6.67E-07,68.3475,26.251,Inf,0.445966659,-4.118168449,1.646789767,Inf,Inf,46.338,4.564135107,Atk121
1157,7.31E-07,64,34.102,Inf,0.639777614,NA,2.063485343,Inf,Inf,22.401,NA,Atk122
1158,2.78E-06,65,14.79,Inf,0.282759124,NA,1.378709861,Inf,Inf,22.215,NA,Atk123
1159,4.76E-07,70,31.198,Inf,0.411866077,NA,1.579840353,Inf,Inf,33.417,NA,Atk124
1160,2.30E-06,62,29.979,Inf,0.446783073,NA,1.6496275,Inf,Inf,7.43,NA,Atk125
1161,1.35E-06,73,32.715,Inf,0.472271483,NA,1.681795502,Inf,Inf,27.491,NA,Atk126
1162,1.40E-06,64,21.131,Inf,0.27785323,NA,1.370777621,Inf,Inf,28.767,NA,Atk127
1163,1.13E-06,82,34.358,Inf,0.314140255,NA,1.396957638,Inf,Inf,39.835,NA,Atk128
1164,3.38E-06,75,12.374,Inf,0.164847805,NA,1.197356218,Inf,Inf,35.836,NA,Atk129
1165,9.41E-07,80,13.312,Inf,-0.078590207,NA,NA,Inf,Inf,54.935,NA,Atk13
1166,1.12E-06,72,17.468,Inf,0.088569038,NA,1.096199782,Inf,Inf,34.719,NA,Atk130
1167,8.37E-07,77,39.188,Inf,0.443485035,NA,1.61862082,Inf,Inf,29.733,NA,Atk131
1168,5.00E-07,76,4.233,Inf,1.902184627,NA,NA,Inf,Inf,14.03,NA,Atk132
1169,1.31E-06,63,28.511,Inf,0.484834411,NA,1.736632998,Inf,Inf,23.008,NA,Atk133
1170,6.53E-07,73,29.652,Inf,0.235198057,NA,1.278871387,Inf,Inf,34.616,NA,Atk134
1171,5.84E-07,72,39.439,Inf,NA,NA,NA,Inf,Inf,6.041,NA,Atk135
